LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
1200063390,KENNEDY FREE LIBRARY,CHURCH STREET,KENNEDY,14747,0006,7162674265,2604,1,0,0,0,0.35,0.15,0.5,8750,1388,0,2533,12671,,,,4747,,12733,1600,11122,0,214,32,1040,5600,2750,18606,35,57,9404,0,ME,NP,SO,CHAUTAUQUA CO.,2430,NY0055,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200063510,LAKEWOOD MEMORIAL LIBRARY,12 WEST SUMMIT STREET,LAKEWOOD,14750,1152,7167636234,8050,1,0,0,0,1,1.2,2.2,55364,2309,0,6674,64347,31683,3913,35596,7430,17948,60974,76286,35373,914,135,117,2496,19894,9728,62138,62,187,23416,66,ME,NP,SO,CHAUTAUQUA CO.,7513,NY0056,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200064000,MAYVILLE LIBRARY,92 SOUTH ERIE STREET,MAYVILLE,14757,1195,7167537362,4554,1,0,0,0,0.49,0.63,1.12,35460,1388,0,13134,49982,,,,9964,,47348,0,20575,499,250,84,1440,11442,827,20867,40,690,7875,487,ME,NP,SO,CHAUTAUQUA CO.,4250,NY0057,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200065590,RIPLEY FREE LIBRARY,64 WEST MAIN STREET PO BOX 631,RIPLEY,14775,0631,7167363913,2967,1,0,0,0,0.88,0.35,1.23,25500,1388,0,6377,33265,,,,2184,,28411,0,13764,702,169,77,1976,7545,1350,17729,53,315,10423,250,ME,NP,SO,CHAUTAUQUA CO.,2769,NY0058,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200066060,MINERVA FREE LIBRARY,116 MILLER STREET,SHERMAN,14781,0588,7167616378,1505,1,0,0,0,0.38,0,0.38,6400,2479,0,4774,13653,,,,991,,14290,451,13390,0,211,22,780,1780,948,7770,9,985,3213,1276,ME,NP,SO,CHAUTAUQUA CO.,1405,NY0059,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200066100,ANDERSON-LEE LIBRARY,43 MAIN STREET,SILVER CREEK,14136,1416,7169343468,7380,1,0,0,0.8,0.8,0.88,1.68,27620,2116,0,15043,44779,,,,7644,,44536,2495,19149,359,1081,66,1644,39000,9987,56643,16,408,27515,1486,ME,NP,SO,CHAUTAUQUA CO.,6888,NY0060,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200066120,SINCLAIRVILLE FREE LIBRARY,"8 LESTER STREET, PO BOX 609",SINCLAIRVILLE,14782,0609,7169625885,708,1,0,0,0,0.5,0.08,0.58,7175,1388,0,4871,13434,,,,4425,,12776,134,9893,73,207,31,986,6984,1166,27718,23,482,12510,570,ME,NP,SO,CHAUTAUQUA CO.,661,NY0061,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200066320,MARY E SEYMOUR MEMORIAL FREE LIBRARY,22 NORTH MAIN STREET,STOCKTON,14784,0128,7165953323,2515,1,1,0,0,0.8,0.4,1.2,18845,1388,0,16123,36356,,,,8597,,32572,8004,19927,33,394,47,2080,6848,3428,25236,23,137,13416,480,ME,NP,MO,CHAUTAUQUA CO.,2347,NY0062,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1200067030,PATTERSON LIBRARY,40 SOUTH PORTAGE STREET,WESTFIELD,14787,1496,7163262154,5194,1,0,0,1.5,1.5,3.6,5.1,61350,7151,0,114099,182600,90152,19067,109219,27020,33208,169447,397277,34787,1771,1607,135,3080,26000,6816,81450,125,776,29778,4286,ME,NP,SO,CHAUTAUQUA CO.,4848,NY0063,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020140,20th CENTURY CLUB LIBRARY,MAIN STREET P O DRAWER D,ALMOND,14804,0504,6072766311,458,1,0,0,0,0.56,0.14,0.7,6700,1755,0,11510,19965,,,,3268,,19965,0,20487,315,25,100,676,9500,2025,16684,46,2239,5853,25,ME,NP,SO,ALLEGANY CO.,427,NY0065,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020220,ANDOVER FREE LIBRARY,MAIN STREET P.O. BOX 751,ANDOVER,14806,0751,6074788442,1981,1,0,0,0,0.43,0,0.43,7881,1755,0,2515,12151,,,,2132,,10575,0,17465,17,83,14,874,2100,120,4825,1,14,1079,0,ME,NP,SO,ALLEGANY CO.,1849,NY0066,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020230,ANGELICA FREE LIBRARY,55 WEST MAIN STREET,ANGELICA,14709,0128,7164667860,963,1,0,0,0,0.35,0.02,0.37,8200,1755,0,3265,13220,,,,3548,,11638,0,15629,27,41,59,706,11000,167,12765,18,357,5182,790,ME,NP,SO,ALLEGANY CO.,899,NY0067,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020560,BELFAST PUBLIC LIBRARY,75 MAIN STREET,BELFAST,14711,0455,7163652072,2146,1,0,0,0,0.33,0.65,0.98,8100,1616,0,1224,10940,,,,2127,,9121,0,10302,70,22,35,676,5720,92,9018,66,468,3192,720,ME,SC,SO,ALLEGANY CO.,2003,NY0068,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020610,FREE LIBRARY OF THE BELMONT LITERARY AND HIST,2 WILLETS AVENUE,BELMONT,14813,  -1,7162685308,1006,1,0,0,0,0.35,0.7,1.05,2625,1755,0,1019,5399,,,,2900,,13851,0,14456,109,6,44,728,6160,109,11990,79,547,4113,155,ME,NP,SO,ALLEGANY CO.,939,NY0069,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601020740,BOLIVAR FREE LIBRARY,390 MAIN STREET,BOLIVAR,14715,1198,7169282015,1261,1,0,0,0,0.38,0.34,0.72,6000,1755,0,22875,30630,,,,3566,,22761,20,13667,457,2,32,725,2760,514,7650,68,106,2244,49,ME,NP,SO,ALLEGANY CO.,1177,NY0070,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601021050,ESSENTIAL CLUB FREE LIBRARY,7 PRATT STREET,CANASERAGA,14822,  -1,6075456443,1299,1,0,0,0,0.35,0,0.35,6765,1755,0,2210,10730,,,,2325,,9965,0,9557,10,25,3,728,2420,45,5512,12,613,2239,75,ME,NP,SO,ALLEGANY CO.,1212,NY0071,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601021670,CUBA CIRCULATING LIBRARY,39 E MAIN STREET,CUBA,14727,1207,7169681668,1690,1,0,0,0.14,0.89,1,1.89,40000,5061,0,69001,114062,,,,12881,,64367,104707,15495,363,275,32,1442,30950,3900,36129,91,418,18407,2454,ME,NP,SO,ALLEGANY CO.,1577,NY0072,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601022230,WIDE AWAKE CLUB LIBRARY,46 MAIN STREET,FILLMORE,14735,0199,7165678301,455,1,0,0,0,0.5,0,0.5,7375,1755,0,15432,24562,,,,3350,,19341,0,10382,152,14,5,2340,17137,172,22529,1137,676,5506,144,ME,NP,SO,ALLEGANY CO.,425,NY0073,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601022420,FRIENDSHIP FREE LIBRARY,40 WEST MAIN,FRIENDSHIP,14739,9801,7169737724,2185,1,0,0,0,0.4,0,0.4,10000,1755,0,9788,21543,,,,2819,,18037,0,9924,361,6,16,832,5373,600,7893,71,433,2594,272,ME,NP,SO,ALLEGANY CO.,2039,NY0074,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601023650,GENESEE PUBLIC LIBRARY,8351 MAIN STREET,LITTLE GENESEE,14754,0010,7169281915,1672,1,0,0,0,0.33,0,0.33,7500,1755,0,6656,15911,,,,1515,,10426,3311,5738,3,217,4,624,2135,45,1364,15,96,558,27,ME,NP,SO,ALLEGANY CO.,1560,NY0075,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601025560,COLONIAL LIBRARY,MAIN STREET,RICHBURG,14774,9999,7169282694,1273,1,0,0,0,0.3,0.09,0.39,11600,1755,0,3154,16509,,,,1792,,12143,0,10823,300,36,17,624,2236,1460,5004,23,56,2232,453,ME,NP,SO,ALLEGANY CO.,1188,NY0076,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601025750,RUSHFORD FREE LIBRARY,9012 MAIN STREET,RUSHFORD,14777,0008,7164372533,1176,1,0,0,0,0.5,0.18,0.68,13000,1755,0,15992,30747,,,,4438,,43705,11738,11712,12,160,13,1056,4470,520,13167,59,239,6831,513,ME,NP,SO,ALLEGANY CO.,1098,NY0077,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601025960,SCIO FREE LIBRARY,WEST SCIOTA STREET,SCIO,14880,  -1,7165934816,1965,1,0,0,0,0.43,0,0.43,14920,1755,0,3018,19693,,,,2202,,11509,0,7929,173,14,19,902,3900,140,9224,66,461,3054,240,ME,NP,SO,ALLEGANY CO.,1834,NY0078,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601026920,DAVID A HOWE PUBLIC LIBRARY,155 NORTH MAIN STREET,WELLSVILLE,14895,1149,7165933410,5241,1,0,0,0.88,0.88,5.34,6.22,50000,5782,0,205900,261682,131555,14327,145882,56440,103249,305571,0,91410,1310,2059,126,2138,90000,6730,146958,659,383,74745,2940,ME,CI,SO,ALLEGANY CO.,4891,NY0079,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601027100,WHITESVILLE PUBLIC LIBRARY,483 MAIN STREET,WHITESVILLE,14897,0158,6073563101,1048,1,0,0,0,0.38,0,0.38,6950,1616,0,6156,14722,,,,1522,,9946,53032,4149,0,26,21,698,1839,240,4043,0,223,911,0,ME,SC,SO,ALLEGANY CO.,978,NY0080,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601554735,DUTTON S. PETERSON MEMORIAL LIBRARY,CORNER OF CHURCH & FIRST STREETS,ODESSA,14869,  -1,6075942791,986,1,0,0,0,0.5,0,0.5,23055,1755,0,1886,26696,,,,2029,,27243,0,6489,75,8,5,1768,4112,208,8030,41,397,4940,680,ME,CI,SO,SCHUYLER CO.,920,NY0081,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601556870,WATKINS GLEN SCH DIST FREE P L,610 SOUTH DECATUR STREET,WATKINS GLEN,14891,1613,6075352346,8302,1,0,0,0.4,0.4,1.6,2,62821,2972,0,14543,80336,,,,20334,,74925,0,22604,561,432,58,2340,49140,2340,46866,182,355,17156,655,ME,SC,SO,SCHUYLER CO.,7748,NY0082,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601570030,ADDISON PUBLIC LIBRARY,6 SOUTH STREET,ADDISON,14801,1303,6073593888,2645,1,0,0,0,0.55,0,0.55,24910,1755,0,2726,29391,,,,8092,,21646,0,15218,440,0,35,1116,9000,2000,9617,107,111,2641,58,ME,NP,SO,STEUBEN CO.,2469,NY0083,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601570310,E.J. COTTRELL MEMORIAL LIBRARY,PO BOX 192,ATLANTA,14808,0192,7165345030,859,1,0,0,0,0.3,0,0.3,15250,1755,0,1841,18846,,,,1583,,7054,0,5605,377,4,1,624,1500,1850,3275,11,164,1020,192,ME,NP,SO,STEUBEN CO.,802,NY0084,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601570360,AVOCA FREE LIBRARY,5 GRISWOLD STREET PO BOX S,AVOCA,14809,0519,6075669279,1033,1,0,0,0,0.88,0.53,1.41,20500,1755,0,5193,27448,,,,7032,,28723,0,16664,375,497,58,910,10770,552,30976,166,948,16711,242,ME,NP,SO,STEUBEN CO.,964,NY0085,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601570490,DAVENPORT LIBRARY,2 CAMERON STREET,BATH,14810,1498,6077764613,5801,1,0,0,0.35,0.35,2.5,2.85,72000,1663,0,13366,87029,39911,4915,44826,15474,27329,87629,0,20306,85,437,40,2384,21640,1987,59484,190,534,37892,2215,ME,NP,SO,STEUBEN CO.,5414,NY0086,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601571080,WIMODAUGHSIAN FREE LIBRARY,19 WEST MAIN STREET,CANISTEO,14823,1005,6076984445,2421,1,0,0,0,0.63,0,0.63,12000,1755,0,3181,16936,,,,2530,,15804,0,16748,103,7,9,974,4100,625,13477,51,881,3500,50,ME,NP,SO,STEUBEN CO.,2260,NY0087,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601571580,CORNING PUBLIC LIBRARY,300 CIVIC PLAZA,CORNING,14830,2892,6079363713,34131,1,0,0,2.34,3.28,9.84,13.12,260429,9770,6647,231690,508536,239981,50674,290655,47702,166139,504496,0,102413,6160,1179,185,3026,156000,11524,180469,3131,1489,58901,2617,ME,MJ,SO,STEUBEN CO.,31855,NY0088,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601572750,HAMMONDSPORT PUBLIC LIBRARY,41 LAKE ST.,HAMMONDSPORT,14840,  -1,6075692045,2807,1,0,0,0,1.53,0,1.53,21500,1755,0,21546,44801,,,,11211,,42381,1780,16186,645,398,39,1331,27000,1872,28818,134,597,13685,364,ME,CI,SO,STEUBEN CO.,2620,NY0089,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601573050,HORNELL PUBLIC LIBRARY,64 GENESEE ST.,HORNELL,14843,0190,6073241210,9877,1,0,0,1.88,1.88,3.47,5.35,120000,3084,0,27193,150277,84979,7800,92779,26096,14570,133445,13741,58099,2010,362,110,2461,42000,1937,67923,422,289,30237,3070,ME,CI,SO,STEUBEN CO.,9218,NY0090,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601573070,HOWARD PUBLIC LIBRARY,3607 COUNTY ROUTE 70A,HORNELL,14843,9223,6075662412,1331,1,0,0,0,0.35,0,0.35,11519,1755,0,1224,14498,,,,3096,,13785,0,12539,125,353,7,728,10800,250,10345,4,523,2101,267,ME,CI,SO,STEUBEN CO.,1242,NY0091,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601573280,JASPER FREE LIBRARY,3807 PREACHER STREET,JASPER,14855,0053,6077923576,1232,1,0,0,0,0.38,0,0.38,6413,1388,0,237,8038,,,,2975,,8586,366,8666,17,0,29,780,3120,50,9132,21,414,2243,0,ME,NP,SO,STEUBEN CO.,1150,NY0092,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601575382,PRATTSBURG FREE LIBRARY,26 MAIN STREET,PRATTSBURG,14873,0426,6075223490,1894,1,0,0,0,0.45,0,0.45,5500,1249,0,5225,11974,,,,884,,9563,0,3472,242,42,3,864,1680,27,2658,0,100,1303,45,ME,NP,SO,STEUBEN CO.,1768,NY0093,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601575400,PULTENEY FREE LIBRARY,9068 MAIN STREET,PULTENEY,14874,0215,6078683652,1417,1,0,0,0,0.65,0.65,1.3,13000,1755,0,5315,20070,,,,3931,,17231,0,11529,280,544,31,1336,4000,675,9029,65,121,5118,135,ME,NP,SO,STEUBEN CO.,1322,NY0094,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601575890,SAVONA FREE LIBRARY,15 MCCOY STREET,SAVONA,14879,  -1,6075834426,974,1,0,0,0,0.3,0,0.3,2700,1388,0,2404,6492,,,,382,,4373,0,7695,0,8,20,624,911,78,1498,0,32,724,120,ME,NP,SO,STEUBEN CO.,909,NY0095,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601576890,WAYLAND FREE LIBRARY,101 WEST NAPLES STREET,WAYLAND,14572,1333,7167285380,4311,1,0,0,0.85,0.85,2.44,3.29,56435,2733,0,28050,87218,38389,4204,42593,12684,22496,77773,3800,12543,117,68,23,1768,19500,3000,30469,95,1134,11626,2675,ME,NP,SO,STEUBEN CO.,4023,NY0096,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601680790,BRANCHPORT FREE LIBRARY,"29 NORTH MAIN STREET, 54A WEST SAND",BRANCHPORT,14418,0239,3155952899,300,1,0,0,0,0.33,0,0.33,10400,1616,0,1005,13021,,,,4168,,14306,1300,13893,0,0,14,676,1817,68,5248,22,709,1844,128,ME,NP,SO,YATES CO.,280,NY0097,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601681840,WOMAN'S STUDY CLUB & LIBRARY,32 WATER ST.,DUNDEE,14837,0118,6072435938,1588,1,0,0,0,1.32,0.43,1.75,26617,1779,0,19454,47850,,,,7015,,67561,0,16915,105,268,53,1456,30992,1384,28438,161,341,13181,484,ME,NP,SO,YATES CO.,1482,NY0098,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1601685030,PENN YAN PUBLIC LIBRARY,214 MAIN STREET,PENN YAN,14527,1796,3155366114,14101,1,0,0,1.41,3.28,5.63,8.91,256000,3651,0,117110,376761,176120,41100,217220,54629,21050,292899,53943,54186,831,1369,151,2950,123642,5354,135077,706,735,38859,2157,ME,SC,SO,YATES CO.,13161,NY0099,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
1602073060,HORSEHEADS FREE LIBRARY,405 SOUTH MAIN STREET,HORSEHEADS,14845,2491,6077394581,6802,1,0,0,1.88,1.88,2.34,4.22,9000,0,0,46691,55691,22954,0,22954,3487,23221,49662,29751,57603,1510,1004,1085,2708,115500,1945,122280,811,387,62820,1287,ME,NP,SO,CHEMUNG CO.,6348,NY0102,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2000091220,CHAMPLAIN MEMORIAL LIBRARY,148 ELM STREET,CHAMPLAIN,12919,0397,5182988620,1273,1,0,0,0,0.35,0.05,0.4,4900,1388,0,7299,13587,,,,1809,,13514,0,8992,5,4,3,702,7448,500,6509,13,91,3255,1208,ME,NP,SO,CLINTON CO.,1188,NY0104,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2000091290,CHAZY PUBLIC LIBRARY,9633 ROUTE 9,WEST CHAZY,12921,0088,5188467676,2777,1,0,0,0,0.3,0,0.3,6000,1388,0,3660,11048,,,,2171,,10130,0,5005,7,9,5,624,2717,150,4918,10,225,2840,446,ME,SC,SO,CLINTON CO.,2592,NY0105,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2000091690,DANNEMORA FREE LIBRARY,1168 COOK STREET,DANNEMORA,12929,9999,5184927005,5232,1,0,0,0,0.3,0.06,0.36,5800,1500,0,3981,11281,,,,2524,,17831,1995,16251,307,6,73,624,2802,1230,14126,6,176,6020,67,ME,NP,SO,CLINTON CO.,4883,NY0106,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2000094240,MOOERS FREE LIBRARY,2430 RT 11 MAIN STREET,MOOERS,12958,0286,5182367744,1067,1,0,0,0,0.48,0.1,0.58,6225,1388,0,2365,9978,,,,2151,,11667,0,7696,24,34,20,988,3744,370,9255,4,126,3632,379,ME,NP,SO,CLINTON CO.,996,NY0107,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
2000095050,PERU FREE LIBRARY,3024 RT 22,PERU,12972,0096,5186438618,6254,1,0,0,0,0.75,0.27,1.02,29000,2294,0,26457,57751,,,,6457,,35029,3559,15764,520,10,44,1560,13482,2868,30039,69,256,14648,692,ME,NP,SO,CLINTON CO.,5837,NY0108,NY,36,95,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
