STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,POPU_LSA,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,TOTEXPCO,OTHOPEXP,TOTOPEXP,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEN,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,STFTERMS,GPTERMS,PUB_FIPS,CNTYFIPS,YR_SUB,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37,IMP38,IMP39,IMP40
MI,MI0347,MI0347-002,VERNON DISTRICT PUBLIC LIBRARY,316 EAST MAIN STREET,VERNON,SHIAWASSEE,48476,M,5172886486,ME,SD,SO,Y,OTH,4989,4963,1,0,0,0,0.75,0.25,1,43594,4855,0,976,49425,,,,6863,,55012,0,10048,319,0,18,1500,830,100,10000,50,148,4313,175,62,12953,0,Y,Y,PE,-1,-1,26,155,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0348,MI0348-002,CHIPPEWA RIVER DISTRICT LIBRARY,301 SOUTH UNIVERSITY,MT. PLEASANT,ISABELLA,48858,2524,5177733242,ME,SD,MO,Y,CO2,54616,54335,1,5,0,6,8,9.05,17.05,796205,50057,1589,29571,877422,367124,74172,441296,149315,286811,877422,74545,129646,3084,3423,365,10080,177390,19406,190246,444,1383,78000,3002,10700,14000,21,Y,Y,PE,-1,-1,26,073,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0349,MI0349-002,VICKSBURG DISTRICT LIBRARY,215 SOUTH MICHIGAN AVENUE,VICKSBURG,KALAMAZOO,49097,1222,6166491648,ME,SD,SO,Y,OTH,7197,7160,1,0,0,1,2.38,2.6,4.98,122798,6596,0,30438,159832,80490,7568,88058,25168,53532,166758,5620,21500,800,938,84,2813,19551,500,50206,209,696,25563,2553,0,0,1,Y,Y,ST,-1,0,26,077,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0350,MI0350-002,WAKEFIELD PUBLIC LIBRARY,401 HANCOCK STREET,WAKEFIELD,GOGEBIC,49968,1330,9062295236,ME,CI,SO,Y,OTH,2770,2756,1,0,0,0,0.93,0.38,1.31,40867,2646,0,1757,45270,,,,8980,,45270,0,21457,0,160,52,1664,8973,560,11872,10,3,1728,0,0,190,0,Y,Y,PI,-1,-1,26,053,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0351,MI0351-002,WALDRON DISTRICT LIBRARY,107 NORTH MAIN STREET,WALDRON,HILLSDALE,49288,0136,5172866511,ME,SD,SO,Y,OTH,2526,2513,1,0,0,0,0.63,0.1,0.73,15585,2413,0,2594,20592,,,,2105,,20334,1721,13767,20,238,9,936,7109,226,7550,173,344,3024,424,0,505,31,Y,Y,PE,-1,-1,26,059,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0352,MI0352-002,WALKERVILLE PUBLIC/SCHOOL LIBRARY,125 NORTH FRANKLIN STREET,WALKERVILLE,OCEANA,49459,0068,6168732017,ME,SC,SO,Y,OTH,1628,1620,1,0,0,0,0.81,0,0.81,27736,777,7297,0,35810,,,,9899,,34678,1132,12300,105,123,52,1690,9165,410,9507,6,320,6814,1450,0,0,33,Y,Y,PE,-1,-1,26,127,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0353,MI0353-002,WALLED LAKE CITY LIBRARY,1499 EAST WEST MAPLE ROAD,WALLED LAKE,OAKLAND,48390,3768,2486243772,ME,CI,SO,Y,OTH,16897,16810,1,0,0,2,2,4.38,6.38,299743,19211,0,38467,357421,152920,34413,187333,60738,77186,325257,4665,43823,1233,945,115,2712,91946,15658,128772,2204,3108,43408,4724,2500,16452,0,Y,Y,PI,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0354,MI0354-002,WALTON ERICKSON PUBLIC LIBRARY,4808 NORTHLAND DRIVE,MORLEY,MECOSTA,49336,9522,6168564298,ME,SC,SO,Y,SD1,6989,6953,1,0,0,0,0.6,0.91,1.51,44227,6675,0,15396,66298,,,,13722,,50956,0,18236,141,600,44,1867,14881,1303,33098,28,8,9481,456,0,0,0,N,N,NA,0,0,26,107,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI,MI0355,MI0355-002,WARNER BAIRD DISTRICT LIBRARY,123 EAST EXCHANGE STREET,SPRING LAKE,OTTAWA,49456,2018,6168465770,ME,SD,SO,Y,OTH,13670,13600,1,0,0,1.9,2.6,3.25,5.85,275003,12529,11766,25802,325100,123197,25705,148902,45046,59973,253921,44233,31492,1125,1510,119,2574,44000,3000,108691,1700,2550,48344,1758,2078,10518,96,Y,Y,PE,-1,-1,26,139,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0356,MI0356-002,WARREN PUBLIC LIBRARY,5951 BEEBE AVENUE,WARREN,MACOMB,48092,1604,8102648720,ME,CI,MA,Y,CI1,144864,144120,1,5,0,11.44,18.94,24.75,43.69,2020787,138358,28993,131021,2319159,1152628,508077,1660705,176394,439931,2277030,84685,325620,40424,11521,612,13282,689972,48670,796582,30414,28223,193984,4149,0,89072,2544,Y,Y,PE,-1,-1,26,099,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0358,MI0358-002,WATERFORD TOWNSHIP PUBLIC LIBRARY,5168 CIVIC CENTER DRIVE,WATERFORD,OAKLAND,48329,3713,2486744831,ME,CI,MO,Y,CI1,67020,66676,1,1,0,13.23,14,15.1,29.1,1560161,61425,0,155839,1777425,745350,181425,926775,231742,218965,1377482,324370,90846,4261,1598,280,5400,233972,26216,359034,11488,12021,128677,6414,18200,45190,38,Y,Y,PE,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0359,MI0359-002,WATERTOWN TOWNSHIP LIBRARY,9405 FOSTER STREET,FOSTORIA,TUSCOLA,48435,0039,5177952794,ME,CI,SO,Y,CI1,2132,2121,1,0,0,0,0.58,0,0.58,16848,1996,0,971,19815,,,,4602,,15014,2150,8052,0,0,0,1058,2500,100,2514,37,15,432,0,0,0,0,Y,Y,PE,-1,-1,26,157,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0360,MI0360-002,WATERVLIET DISTRICT LIBRARY,333 NORTH MAIN STREET,WATERVLIET,BERRIEN,49098,9750,6164636382,ME,SD,SO,Y,OTH,5509,5481,1,0,0,0,0.7,2.03,2.73,88214,5262,0,9682,103158,48219,1726,49945,16457,31980,98382,37306,28093,289,294,110,1632,13747,1288,21063,215,244,8323,1805,0,1262,0,Y,Y,ST,-1,0,26,021,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0361,MI0361-002,WAYNE COUNTY PUBLIC LIBRARY,30555 MICHIGAN AVENUE,WESTLAND,WAYNE,48186,5310,7347277310,ME,CO,MA,Y,OTH,427807,425609,0,13,0,35,35,40.38,75.38,3762270,408593,0,98143,4269006,1983609,715506,2699115,598725,1607427,4905267,131072,698800,8673,8202,1791,30978,628854,130208,1158443,29273,30585,450641,32101,40980,232618,46,Y,Y,PE,-1,-1,26,163,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0362,MI0362-002,WEST BLOOMFIELD TOWNSHIP PUBLIC LIBRARY,4600 WALNUT LAKE ROAD,WEST BLOOMFIELD,OAKLAND,48323,2557,2486822120,ME,CI,MO,Y,OTH,74794,74410,1,1,0,19.03,19.03,28.33,47.36,3993901,69417,0,257028,4320346,1194946,230098,1425044,421419,2036180,3882643,21080,155619,6775,5682,475,7072,442260,150360,717917,158,1927,351780,26034,67899,77989,25,Y,Y,PE,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0363,MI0363-002,WEST BRANCH PUBLIC LIBRARY,119 NORTH FOURTH STREET,WEST BRANCH,OGEMAW,48661,1217,5173452235,ME,CI,SO,Y,OTH,8720,8675,1,0,0,1,3,1.25,4.25,171067,8328,0,23122,202517,73037,16187,89224,29383,48193,166800,1875,24285,2420,655,77,2249,51500,7100,52800,916,1059,15981,3500,250,12000,15,Y,Y,PE,-1,-1,26,129,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0364,MI0364-002,WEST IRON DISTRICT LIBRARY,116 GENESEE STREET,IRON RIVER,IRON,49935,1437,9062652831,NO,SD,SO,Y,OTH,8371,8328,1,0,0,0,1,4.1,5.1,126728,7995,19663,10827,165213,65154,11433,76587,63671,144405,284663,0,20367,1103,456,99,2473,29799,5598,49750,34,104,14287,1902,2268,0,83,Y,Y,PE,-1,-1,26,071,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0365,MI0365-002,WHEATLAND TOWNSHIP LIBRARY,100 WEST WHEATLAND AVENUE,REMUS,MECOSTA,49340,0217,5179678271,ME,CI,SO,Y,OTH,2717,2703,1,0,0,0,0.88,0,0.88,25000,2500,0,1830,29330,,,,6300,,29300,0,9943,679,196,24,1808,2255,147,6162,35,103,1944,20,0,0,0,Y,Y,PI,-1,-1,26,107,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0366,MI0366-002,WHITE LAKE TOWNSHIP LIBRARY,7527 HIGHLAND ROAD,WHITE LAKE,OAKLAND,48383,2938,2486984942,ME,CI,SO,Y,CI1,22677,22560,1,0,0,1,1,3.6,4.6,161875,20784,0,9488,192147,78644,9819,88463,18873,72309,179645,0,21603,228,166,82,2480,27120,3684,53619,660,1424,34321,3301,0,19802,0,Y,Y,PE,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0367,MI0367-002,WHITE PIGEON TOWNSHIP LIBRARY,105 NORTH KALAMAZOO STREET,WHITE PIGEON,ST. JOSEPH,49099,0578,6164837409,ME,CI,SO,Y,OTH,5160,5133,1,0,0,0,0.93,1.18,2.11,107973,5648,0,9382,123003,41067,0,41067,9476,12537,63080,3135,19765,329,337,59,2232,12200,900,22249,321,303,3567,425,0,370,0,Y,Y,PE,-1,-1,26,149,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0368,MI0368-002,WHITE PINE LIBRARY,106 EAST WALNUT STREET,STANTON,MONTCALM,48888,9294,5178314327,ME,CI,SO,Y,OTH,9284,9236,1,0,0,0.75,0.75,2.59,3.34,121632,8867,0,10746,141245,89609,4294,93903,16457,20912,131272,3553,18940,295,372,46,2123,22431,1256,27829,130,651,10349,781,0,0,0,Y,Y,PI,-1,-1,26,117,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,30,30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0369,MI0369-002,WHITEFISH TOWNSHIP COMMUNITY LIBRARY,"7247 NORTH M-123, P.O. BOX 197",PARADISE,CHIPPEWA,49768,0197,9064923500,ME,CI,SO,Y,CI1,517,514,1,0,0,0,0.55,0.08,0.63,19725,493,0,9764,29982,,,,3745,,15905,2725,8320,259,462,31,1300,7797,1500,4234,2,61,1129,33,0,0,0,Y,Y,PE,-1,-1,26,033,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0370,MI0370-002,WHITE LAKE COMMUNITY LIBRARY,414 EAST SPRING STREET,WHITEHALL,MUSKEGON,49461,1153,6168949531,ME,SD,SO,N,SD1,8751,8706,1,0,0,0,1,1,2,63428,5687,0,7210,76325,,,,6642,,84872,2608,24003,228,116,94,1888,36020,5376,39875,510,1252,15310,750,0,2676,22,Y,Y,ST,-1,0,26,121,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0371,MI0371-002,WILLARD LIBRARY,7 WEST VAN BUREN STREET,BATTLE CREEK,CALHOUN,49017,3009,6169688166,ME,SD,MO,Y,OTH,93510,93030,1,0,1,10.35,19.85,31.25,51.1,3050847,89310,9033,587682,3736872,1557846,469724,2027570,501826,465249,2994645,109112,188931,10458,9731,638,4209,353106,32000,529557,1170,1014,120949,11156,27298,46454,13,Y,Y,PE,-1,-1,26,025,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0372,MI0372-002,WILLIAM H. AITKIN MEMORIAL LIBRARY,111 NORTH HOWARD AVENUE,CROSWELL,SANILAC,48422,1225,8106793627,ME,CI,SO,Y,OTH,5216,5189,1,0,0,1,2.05,0.75,2.8,78061,5902,0,26360,110323,51681,7819,59500,20587,18242,98329,4784,33821,992,762,94,1959,23629,2808,41746,1,198,17557,708,0,1810,116,Y,Y,PE,-1,-1,26,151,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0373,MI0373-002,"DOROTHY HULL LIBRARY, WINDSOR TOWNSHIP",405 WEST JEFFERSON STREET,DIMONDALE,EATON,48821,9551,5176460633,ME,CI,SO,Y,CI1,6460,6427,1,0,0,0,0.88,0.28,1.16,40375,5921,0,24948,71244,,,,21143,,64082,0,22998,587,452,45,1538,21279,1320,49920,17,92,14275,0,0,0,12,Y,Y,ST,-1,0,26,045,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0374,MI0374-002,WIXOM PUBLIC LIBRARY,49015 PONTIAC TRAIL,WIXOM,OAKLAND,48393,2567,2486242512,ME,CI,SO,Y,CI1,8550,8506,1,0,0,2.45,2.45,2.81,5.26,304763,8166,0,10864,323793,137130,35214,172344,39538,90112,301994,4904,33121,1020,484,114,2190,52736,5305,67900,1632,1878,41635,2348,0,17764,0,Y,Y,PE,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0375,MI0375-002,WOLVERINE COMMUNITY LIBRARY,5716 WEST MAIN STREET,WOLVERINE,CHEBOYGAN,49799,9747,6165258800,ME,SD,SO,Y,OTH,1835,1826,1,0,0,0,0.88,0.53,1.41,45877,1753,0,6026,53656,,,,13336,,45676,1393,12842,297,421,33,1778,5375,903,10783,62,191,3202,213,97,52,0,Y,Y,ST,-1,0,26,031,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0376,MI0376-002,GEORGE W. SPINDLER MEMORIAL LIBRARY,186 NORTH MAIN STREET,WOODLAND,BARRY,48897,0068,6163674694,ME,CI,SO,Y,CI1,2025,2015,1,0,0,0,0.4,0.1,0.5,8942,0,0,0,8942,,,,1592,,8961,0,6840,21,4,6,832,724,15,1837,0,0,612,12,0,0,0,N,N,NA,0,0,26,015,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI,MI0377,MI0377-002,YPSILANTI DISTRICT LIBRARY,229 WEST MICHIGAN AVENUE,YPSILANTI,WASHTENAW,48197,5440,7344824110,ME,SD,MO,Y,OTH,77095,76699,1,1,1,7,13.5,6.3,19.8,1060639,72682,16026,67747,1217094,565184,129626,694810,134822,308119,1137751,35023,116835,4132,0,305,7253,265000,94011,236758,40,1800,95000,5972,4000,39331,40,Y,Y,PI,-1,-1,26,161,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0378,MI0378-002,HOWARD MILLER LIBRARY,14 SOUTH CHURCH STREET,ZEELAND,OTTAWA,49464,1728,6167720874,ME,CI,SO,Y,OTH,11469,11410,1,0,0,1.13,1.13,7,8.13,279468,10954,0,16968,307390,163318,40665,203983,31173,93250,328406,0,54982,735,710,140,2532,152009,10974,156043,2460,1948,66804,6134,0,995,2,Y,Y,PE,-1,-1,26,139,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0379,MI0379-002,NORTHFIELD TOWNSHIP AREA LIBRARY,125 BARKER ROAD,WHITMORE LAKE,WASHTENAW,48189,0598,7344490066,ME,CI,SO,Y,CI1,6732,6697,1,0,0,0,2,3.05,5.05,350280,0,0,0,350280,106446,22236,128682,38047,52291,219020,96677,16594,470,348,15,2546,35000,1910,45098,0,1270,24000,850,650,7001,64,Y,Y,PE,-1,-1,26,161,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0380,MI0380-002,UNITY DISTRICT LIBRARY,9978 SAGINAW STREET,REESE,TUSCOLA,48757,9567,5178684120,ME,SD,SO,Y,OTH,3369,3352,1,0,0,0,0.88,0.7,1.58,45737,3087,0,4302,53126,,,,8135,,50377,393,11492,193,302,35,1950,31250,3100,34000,428,525,13000,2600,0,99,0,Y,Y,PE,-1,-1,26,157,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0397,MI0397-002,CLINTON-MACOMB PUBLIC LIBRARY,43245 GARFIELD,CLINTON TOWNSHIP,MACOMB,48038,1115,8102287810,ME,SD,SO,Y,OTH,103048,102519,1,0,0,0.88,0.88,1.95,2.83,96476,0,0,0,96476,54000,0,54000,17000,74330,145330,29500,21665,509,331,39,1304,31188,8117,31188,0,0,17153,660,0,12800,0,Y,N,NA,0,0,26,099,1999,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI,MI0401,MI0401-002,MASON COUNTY DISTRICT LIBRARY,217 EAST LUDINGTON AVENUE,LUDINGTON,MASON,49431,2118,6168438465,ME,SD,MO,Y,CO1,25504,25373,1,1,1,1,3,9.25,12.25,546207,23375,0,32506,602088,250763,89084,339847,107513,101291,548651,111706,90871,3887,3346,286,6548,250000,800,250500,501,1307,75400,2737,0,1000,12,Y,Y,PE,-1,-1,26,105,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0402,MI0402-002,REDFORD TOWNSHIP DISTRICT LIBRARY,15150 NORBORNE,REDFORD,WAYNE,48239,3226,3135384257,ME,SD,SO,Y,CI1,54387,54108,1,0,0,5,6,6.5,12.5,1119912,75148,30000,129855,1354915,433022,200000,633022,190000,180655,1003677,27000,92941,1915,2162,190,3107,183858,12648,217926,4827,1938,91528,10821,12000,25000,215,Y,Y,ST,-1,0,26,163,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,28,20
MI,MI0403,MI0403-002,WAYNE PUBLIC LIBRARY,3737 SOUTH WAYNE ROAD,WAYNE,WAYNE,48184,1697,7347217832,ME,CI,SO,Y,CI1,19899,19797,1,0,0,4.54,4.54,7.13,11.67,540754,19,22231,59171,622175,295228,64047,359275,117041,154259,630575,0,72304,3304,2755,400,3047,151783,14966,163790,5040,2613,60593,6416,3782,17792,8,Y,Y,PE,-1,-1,26,163,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0405,MI0405-002,ADDISON TOWNSHIP PUBLIC LIBRARY,1440 ROCHESTER ROAD,LEONARD,OAKLAND,48367,3555,2486287180,ME,CI,SO,Y,CI1,5142,5116,1,0,0,0.25,2.1,0.3,2.4,113556,4600,0,10500,128656,51277,3717,54994,20876,45501,121371,6585,19999,645,99,53,2320,9350,1292,29306,1248,1899,14000,1380,0,16138,0,Y,Y,PE,-1,-1,26,125,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
MI,MI0406,MI0406-002,ADRIAN PUBLIC LIBRARY,143 EAST MAUMEE STREET,ADRIAN,LENAWEE,49221,2703,5172652265,ME,CI,SO,Y,CI1,22097,21983,1,0,0,3,3,6.5,9.5,533527,17752,0,21601,572880,299103,46397,345500,63963,65479,474942,97938,79733,4278,1781,161,2832,180191,8329,70700,1256,976,23538,6874,5500,8334,3,Y,Y,PE,-1,-1,26,091,1999,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,20,20
