LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
MI0121,Garden City Public Library,2012 Middlebelt Road,Garden City,48135,2820,3135258856,31846,1,0,0,2.25,2.25,4.38,6.63,279618,28986,0,12300,320904,134676,24046,158722,22825,101034,282581,60,56092,1387,474,100,2520,98806,10659,107312,1543,1014,37393,4100,ME,CI,SO,Wayne,Y,3000,14875,3,Y,Y,PI,31696,MI0121,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0,10, 0, 0
MI0122,Garfield Memorial Library,101 E. 4th Street,Clare,48617,1541,5173867576,4883,1,0,0,0,1,1.85,2.85,81793,5129,0,30944,117866,50617,12370,62987,15207,15730,93924,476,31946,2504,1003,78,1596,29250,3430,48024,155,263,7107,1541,ME,CI,SO,Clare,Y,0,0,0,Y,Y,PI,4860,MI0122,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0123,Genesee District Library,G-4195 W. Pasadena Avenue,Flint,48504,2375,8107325570,289633,1,16,0,22.6,24.6,32.95,57.55,2918079,132057,0,417334,3467470,1895187,560444,2455631,386529,437148,3279308,67581,643097,4454,3303,939,37354,568276,352885,1030349,15901,4078,223893,7653,ME,SD,MA,Genesee,Y,0,0,5,Y,Y,PI,288271,MI0123,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0124,Georgetown Township Public Library,1525 Baldwin Street,Jenison,49428,8911,6164579620,40552,1,0,0,2.5,2.5,5.83,8.33,346154,36979,0,25411,408544,161696,33722,195418,80539,80114,356071,6037,76333,4951,720,139,3042,78401,42354,223830,3557,4382,72179,2489,ME,CI,SO,Ottawa,Y,840,3600,3,Y,Y,PI,40361,MI0124,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0,10, 0, 0
MI0125,Gerrish-Higgins School District Public L,10600 Oakwood Road,Roscommon,48653,9309,5172755723,10231,1,1,0,0.94,0.94,2.13,3.07,138626,9312,0,0,147938,49814,19118,68932,20188,9193,98313,8775,39620,410,51,82,3792,73175,6681,14451,4,694,3838,177,ME,SP,MO,Roscommon,Y,1432,1432,4,Y,Y,PE,10183,MI0125,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0126,Gladstone Area School & Public Library,1014 Dakota Avenue,Gladstone,49837,1518,9064284224,9047,1,0,0,1,1,2,3,43234,8260,0,19227,70721,20613,14566,35179,11737,3114,50030,15275,25012,161,307,95,2422,56905,0,14632,6,94,5560,200,ME,SP,SO,Delta,Y,0,1125,52,Y,Y,PE,9004,MI0126,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0127,Gladwin County Library,555 W Cedar Avenue,Gladwin,48624,2096,5174268221,21896,1,1,0,0.94,1.88,5.95,7.83,368923,24296,0,23457,416676,129886,34215,164101,82645,114565,361311,20795,41257,5204,1152,5,5560,42692,2292,121872,1752,615,22705,2416,ME,CO,MO,Gladwin,Y,1088,24950,4,Y,Y,ST,21793,MI0127,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0128,Glen Lake Community Library,10115 East Front Street,Empire,49630,0325,6163265361,2637,1,0,0,0.13,0.93,0,0.93,17933,0,0,14271,32204,,,,6713,,31720,0,13183,286,1744,8,1612,10000,47,19000,23,183,4900,275,ME,SD,SO,Leelanau,Y,0,0,0,N,N,,2625,MI0128,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0129,Grace A. Dow Memorial Library,1710 W. Saint Andrews Road,Midland,48640,2698,5178357151,69363,1,0,0,13.5,13.5,27,40.5,2060345,76445,0,155671,2292461,1038047,199400,1237447,433776,607267,2278490,13990,232911,11398,8206,534,3244,252000,66794,826657,4433,2262,334873,13924,ME,CI,SO,Midland,Y,5966,110820,42,Y,Y,PE,69037,MI0129,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0130,Grand Ledge Public Library,131 E. Jefferson Street,Grand Ledge,48837,1534,5176277014,12098,1,0,0,1,1,5.5,6.5,181381,11012,0,33687,226080,108160,17516,125676,30068,36961,192705,8010,41183,2647,1103,70,2796,53615,4633,100476,74,1766,38091,1336,ME,CI,SO,Eaton,Y,1479,0,2,N,Y,ST,12041,MI0130,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0131,Grand Rapids Public Library,"60 Library Plaza, N.E.",Grand Rapids,49503,3093,6164563600,189126,1,6,0,29,31,83,114,6488160,176109,26361,601936,7292566,3315424,950486,4265910,906163,1217511,6389584,712096,957668,34512,3484,1930,15362,729352,372430,1116385,18220,10053,365765,11173,ME,CI,MO,Kent,Y,70183,9553,433,Y,Y,PE,188237,MI0131,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0132,Grant Public Library,51 South Front Street,Grant,49327,0695,6168345713,7885,1,0,0,0,0.85,1,1.85,38797,7177,0,29106,75080,,,,14393,,55827,1449,34820,1740,84,47,1676,23500,1233,34821,929,823,23119,259,ME,CI,SO,Newaygo,Y,0,2662,0,N,N,,7848,MI0132,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0133,Flat River Community Library,205 South Franklin Street,Greenville,48838,1798,6167546359,15149,1,0,0,2,3.1,3.75,6.85,230129,16696,0,30265,277090,112270,14166,126436,45541,77397,249374,642,48113,986,558,168,2693,80276,6609,91483,2241,2670,33116,1124,ME,SD,SO,Montcalm,Y,1143,2544,4,Y,Y,PI,15078,MI0133,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0134,Grosse Pointe Public Library,10 Kercheval Avenue,Grosse Pointe Far,48236,3693,3133432074,54650,1,2,0,13,13,26.6,39.6,2426520,49743,0,161335,2637598,1185322,347757,1533079,344000,610832,2487911,0,144897,13445,4342,530,8036,232482,85354,550296,0,2464,192604,25000,ME,SD,MO,Wayne,Y,18000,87877,213,Y,Y,ST,54393,MI0134,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0135,Hackley Public Library,316 W. Webster Avenue,Muskegon,49440,1281,6167227276,39865,1,0,0,5.05,5.05,14.03,19.08,996895,36286,0,54054,1087235,594650,243398,838048,80262,118926,1037236,13838,184101,5010,166,325,2552,128060,33442,415415,420,469,133960,6844,ME,SC,SO,Muskegon,Y,0,0,977,Y,Y,PI,39678,MI0135,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0,10, 0, 0
MI0136,Hall-Fowler Memorial LIbrary,126 E Main Street,Ionia,48846,1630,6165273680,18805,1,0,0,1,2.55,3.65,6.2,164773,17148,0,89921,271842,107258,16289,123547,34879,51350,209776,12974,30905,954,255,87,2658,48717,5203,47096,874,1451,14364,550,ME,CI,SO,Ionia,Y,0,1434,11,Y,N,,18717,MI0136,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0137,Hamburg Township Library,7225 Stone Street,Hamburg,48139,0247,8102311771,13083,1,0,0,0.95,2.63,1.8,4.43,201646,14419,0,16187,232252,78915,20095,99010,18636,25793,143439,0,32224,521,465,36,2496,41052,3953,69059,205,1062,32235,1962,ME,CI,SO,Livingston,Y,2678,5384,2,Y,Y,ST,13021,MI0137,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0138,Hamtramck Public Library,2360 Caniff Avenue,Hamtramck,48212,2947,3133657050,18372,1,0,0,1,1,3,4,143604,4040,0,4100,151744,81209,18113,99322,22818,26915,149055,0,44378,34,10,132,2096,54911,25817,26101,829,949,13987,1981,ME,CI,SO,Wayne,Y,0,24415,0,N,Y,PI,18286,MI0138,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0139,Hancock School Public Library,417 Quincy Street,Hancock,49930,1845,9064879224,6221,1,0,0,0,1.03,0.18,1.21,48220,5662,3306,0,57188,,,,9581,,56919,0,16674,319,74,78,1920,22735,5332,5095,255,123,2404,220,ME,SP,SO,Houghton,Y,0,3306,42,Y,Y,PE,6192,MI0139,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0140,Harbor Beach Area District Library,105 N. Huron Avenue,Harbor Beach,48441,1167,5174793417,6460,1,0,0,1.45,2.05,2.45,4.5,248209,5880,0,37093,291182,87323,32848,120171,15936,70017,206124,13000,15372,320,375,81,2416,10043,500,30070,25,273,14815,981,ME,SD,SO,Huron,Y,0,205,0,N,N,,6430,MI0140,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0141,Harper Woods Public Library,19601 Harper Avenue,Harper Woods,48225,2001,3133432575,14903,1,0,0,3.75,3.75,2.28,6.03,286043,13589,0,22048,321680,155265,45591,200856,51595,36173,288624,19675,42774,155,762,139,2710,41000,2443,69191,200,277,35288,1460,ME,CI,SO,Wayne,Y,0,0,1,Y,Y,PE,14833,MI0141,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0
MI0142,Harrison Community Library,105 West Main Street,Harrison,48625,9765,5175396711,10325,1,0,0,0,2.38,0.43,2.81,134772,9415,0,0,144187,50323,15446,65769,22667,44562,132998,0,25718,2389,1659,89,2288,61859,8169,52333,440,408,8834,3688,ME,CI,SO,Clare,Y,0,10487,32,Y,Y,PI,10276,MI0142,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0143,Hart Area Public Library,407 S. State Street,Hart,49420,1228,6168734476,6748,1,0,0,0,1.8,1.65,3.45,116099,6153,122,15693,138067,53995,4131,58126,18599,28266,104991,4970,30293,991,575,120,2646,32579,1538,80990,49,367,33000,1876,ME,SD,SO,Oceana,Y,0,0,68,Y,N,,6716,MI0143,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 9, 0
MI0144,Hartford Public Library,15 Franklin Street,Hartford,49057,0008,6166213408,6311,1,0,0,0,0.75,1.9,2.65,81509,5774,0,3487,90770,35962,2813,38775,8829,15528,63132,0,49342,276,89,44,1512,10910,1123,41184,312,156,3526,1264,ME,SD,SO,Van Buren,Y,0,491,0,N,Y,PI,6281,MI0144,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0145,Hastings Public Library,121 S. Church Street,Hastings,49058,1817,6169454263,9075,1,0,0,1,1,3.28,4.28,208141,10002,0,30516,248659,76240,31649,107889,28406,85585,221880,3269,32737,2557,284,112,2332,52832,975,65876,2443,1986,23056,1447,ME,CI,SO,Barry,Y,331,1800,2,Y,Y,ST,9032,MI0145,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0146,Hazel Park Memorial Library,123 East Nine Mile Road,Hazel Park,48030,1845,8105464095,20051,1,0,0,3,3,1.5,4.5,370094,22098,8800,4278,405270,117729,40207,157936,42611,85226,285773,15887,44006,750,401,100,2496,25000,2600,35000,1350,400,12000,1426,ME,CI,SO,Oakland,Y,0,26645,0,Y,Y,PE,19957,MI0146,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0147,Helena Township Public Library,8751 Helena Road,Alden,49612,9703,6163314318,994,1,0,0,0,1.06,0.08,1.14,58239,906,0,0,59145,,,,8050,,36485,8612,13374,316,444,6,2210,6065,275,11041,0,69,2037,45,ME,CI,SO,Antrim,Y,0,0,0,N,N,,989,MI0147,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0148,Henika Public Library,149 S Main Street,Wayland,49348,1208,6167922891,6761,1,0,0,0,1,1.96,2.96,93813,6803,0,0,100616,49023,12527,61550,16152,54311,132013,24176,40298,268,192,64,2028,23061,2025,43524,1628,2258,15209,123,ME,CI,SO,Allegan,Y,0,840,0,Y,Y,ST,6729,MI0148,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0149,Almont District Library,213 W. St. Clair Street,Almont,48003,0517,8107983100,4660,1,0,0,0,1,2.23,3.23,111680,4679,0,12402,128761,59106,0,59106,22609,36259,117974,380,19340,659,384,80,2139,29980,2935,28323,3,321,11525,819,ME,SD,SO,Lapeer,Y,0,1340,0,Y,Y,PE,4638,MI0149,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0150,Herrick Public Library,300 S. River Avenue,Holland,49423,3247,6163551400,83888,1,2,0,7.87,7.87,31.9,39.77,1434482,76356,0,237612,1748450,953688,209685,1163373,214712,231595,1609680,151165,150834,13199,6223,571,5321,419659,50233,709883,10169,7324,258882,8357,ME,CI,MO,Ottawa,Y,11904,19735,80,Y,Y,PE,83494,MI0150,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0151,Hesperia Public Library,80 S. Division Street,Hesperia,49421,9004,6168545125,4934,1,0,0,0,1.79,0.08,1.87,48741,4964,26133,30333,110171,,,,27802,,86094,959,12362,1013,420,44,2164,13000,2800,29000,830,620,10210,1200,ME,SD,SO,Newaygo,Y,0,900,0,Y,Y,PE,4911,MI0151,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0
MI0152,Highland Township Public Library,205 W. Livingston,Highland,48357,0277,8108872218,17941,1,0,0,2.63,2.63,4.5,7.13,287400,20866,8843,31495,348604,150382,39540,189922,31449,74092,295463,33253,38289,849,716,133,2808,69132,9199,110065,1990,3865,48429,2071,ME,CI,SO,Oakland,Y,2800,29262,1,Y,Y,PE,17857,MI0152,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0153,Holly Township Library,1116 N. Saginaw Street,Holly,48442,1395,8106341754,17306,1,0,0,0,0.94,5.26,6.2,161903,18111,0,24867,204881,107863,8251,116114,29615,66915,212644,13943,41690,982,2058,95,2750,54097,4350,76203,718,1715,26860,3672,ME,CI,SO,Oakland,Y,6700,5288,44,Y,Y,ST,17225,MI0153,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0154,Home Township Library,329 East Main Street,Edmore,48829,9755,5174275241,4178,1,0,0,0,2,0.35,2.35,47714,3803,0,7668,59185,30817,0,30817,5135,11567,47519,0,16461,274,586,38,2532,16048,0,22887,754,841,8383,1563,ME,CI,SO,Montcalm,Y,0,600,25,Y,Y,ST,4158,MI0154,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0
MI0155,Homer Public Library,104 S. Hillsdale Street,Homer,49245,0155,5175683450,3755,1,0,0,0,1.16,0,1.16,30373,3591,0,1273,35237,,,,5600,,38996,0,9425,0,0,12,1735,13003,438,20487,86,2501,6003,132,ME,CI,SO,Calhoun,Y,0,0,0,N,N,,3737,MI0155,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0157,Hopkins Public Library,118 E. Main Street,Hopkins,49328,0366,6167937516,4516,1,0,0,0,0.7,0.9,1.6,42663,4118,0,12297,59078,,,,4303,,38068,0,12230,35,31,38,1671,11128,4001,12062,588,420,4073,842,ME,CI,SO,Allegan,Y,0,672,0,N,Y,ST,4495,MI0157,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0158,Houghton Lake Public Library,4431 W. Houghton Lake Drive,Houghton Lake,48629,9005,5173669230,11918,1,0,0,0,1,1.75,2.75,178243,10848,0,10677,199768,82024,34023,116047,12494,43713,172254,2255,47376,111,389,59,1502,36200,18300,59585,48,550,19322,408,ME,SD,SO,Roscommon,Y,0,0,1,N,N,,11862,MI0158,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0
MI0159,Howe Memorial Library,128 E. Saginaw Street,Breckenridge,48615,0398,5178423202,5549,1,0,0,0,1.63,0.13,1.76,62590,5060,0,10620,78270,,,,11505,,61323,169,15059,114,443,70,2397,11982,275,28310,78,274,12495,510,ME,CI,SO,Gratiot,Y,0,0,20,N,N,,5523,MI0159,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0423,Howell Carnegie District Library,314 W. Grand River Avenue,Howell,48843,2146,5175460720,30271,1,0,0,3.5,3.5,15.41,18.91,768077,27553,816,108592,905038,397714,75876,473590,111481,185943,771014,489892,66073,2721,4889,405,2728,166738,29172,262688,0,951,113812,8476,ME,SD,SO,Livingston,Y,8432,9210,0,Y,Y,PE,30129,MI0160,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0161,Hudson Public Library,205 S. Market Street,Hudson,49247,1319,5174483801,4608,1,0,0,0,2,0.45,2.45,100176,4636,0,19145,123957,57229,16694,73923,21726,27412,123061,0,48268,4834,629,98,2080,38761,5457,73517,344,343,29406,1964,ME,CI,SO,Lenawee,Y,1800,6157,6,Y,Y,ST,4586,MI0161,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 8, 0
MI0162,Hudsonville Bicentennial Library,3338 Van Buren Street,Hudsonville,49426,1197,6166691255,7750,1,0,0,1,1,1.92,2.92,113763,7054,0,10136,130953,64786,16373,81159,14836,26327,122322,2896,26379,410,689,95,2114,40120,6726,111824,2309,831,58530,2200,ME,CI,SO,Ottawa,Y,0,3431,2,Y,Y,ST,7714,MI0162,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 0
MI0163,Huntington Woods Public Library,26415 Scotia Road,Huntington Woods,48070,1198,8105439720,6419,1,0,0,2.4,2.4,4.05,6.45,295895,5843,0,5565,307303,153209,41366,194575,51782,60946,307303,77761,38152,2784,38,162,2391,70000,1600,51011,1510,1020,30600,2020,ME,CI,SO,Oakland,Y,1495,8400,29,Y,Y,ST,6389,MI0163,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0164,Idlewild Public Library,413 E Baldwin Rd,Idlewild,49642,0148,6167457652,585,1,0,0,0,0,0,0,2415,0,0,135,2550,,,,770,,950,478,4442,0,159,30,3643,3282,594,2240,83,152,181,54,ME,CI,SO,LAKE,N,-1,-1,-1,,,,582,MI0164,MI,26,97,03,4, 0, 0, 0, 0, 1, 1,11, 1, 3, 3, 3,11,11,99,99,99, 1,99,11,11, 1, 1, 5, 1, 1, 1, 1, 1, 5, 5, 8, 8, 0
MI0165,Ruth Hughes Memorial District Library,211 N. Almont Avenue,Imlay City,48444,1004,8107248043,9158,1,0,0,1,3,2.98,5.98,102205,6584,4316,9468,122573,66061,0,66061,20001,43326,129388,3563,26408,468,342,120,2295,26000,3000,71805,698,636,41205,1300,ME,SD,SO,Lapeer,Y,0,1800,1,Y,Y,ST,9115,MI0165,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0166,Independence Township Library,6495 Clarkston Road,Clarkston,48346,1501,8106252212,24722,1,0,0,3.2,3.2,6.38,9.58,611635,22543,0,51935,686113,237609,53976,291585,122543,247836,661964,24149,39593,1016,2223,212,2202,135200,13597,135454,549,2611,47202,5877,ME,CI,SO,Oakland,Y,22000,19048,5,Y,Y,PE,24606,MI0166,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0167,Indian River Area Library,3546 S. Straits Highway,Indian River,49749,9413,6162388581,3886,1,0,0,0,1,0.78,1.78,55680,3537,0,16110,75327,,,,20062,,72371,2875,28662,123,903,76,1820,22000,2300,31437,265,121,7465,300,ME,CI,SO,Cheboygan,Y,960,1970,23,Y,Y,PE,3868,MI0167,MI,26,97,03,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
MI0168,Indianfields Public Library,840 West Frank Street,Caro,48723,1428,5176734329,10784,1,0,0,1,2,7.15,9.15,140826,9834,0,131626,282286,133887,0,133887,52203,91792,277882,4185,47531,1020,3013,166,3224,102804,9174,124441,375,1117,32821,917,ME,CI,SO,Tuscola,Y,795,15435,7,Y,Y,PI,10733,MI0168,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0
MI169,Ingham County Library System,706 Curtis Street,Mason,48854,1097,5176768440,132648,1,11,1,3.8,29.43,10.78,40.21,1144003,121059,0,353835,1618897,826635,124428,951063,276424,265802,1493289,9241,131419,6021,17287,521,20410,438657,376,842818,7594,6860,253926,22899,ME,CO,MA,Ingham,Y,0,0,0,N,N,,132024,MI0169,MI,26,97,03,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 0, 0, 0,10,10, 0
