STABR,FSCSKEY,FSCS_SEQ,LIBID,LIBNAME,ADDRESS,CITY,CNTY,ZIP,ZIP4,PHONE,C_OUT_TY,C_MSA,SQ_FEET,L_NUM_BM,PUB_FIPS,CNTYFIPS,YR_SUB,IMP1,IMP2
MN,MN0051,032,O0121,OLIVIA PUBLIC LIBRARY,405 SOUTH 10TH STREET,OLIVIA,RENVILLE,56277,1287,3205231738,BR,NO,6000,0,27,129,2003,0,0
MN,MN0051,033,O0068,FAIRFAX PUBLIC LIBRARY,124  FIRST STREET SE,FAIRFAX,RENVILLE,55332,0108,5074267269,BR,NO,1100,0,27,129,2003,0,0
MN,MN0052,002,P0200,EDGERTON: RUNALS MEMORIAL LIBRARY,750 1ST AV W,EDGERTON,PIPESTONE,56128,1126,5074427071,CE,NO,1008,0,27,117,2003,0,0
MN,MN0053,002,P0300,FULDA MEMORIAL LIBRARY,101 3RD ST. NE,FULDA,MURRAY,56131,M,5074253277,CE,NO,2970,0,27,101,2003,0,0
MN,MN0054,002,P0350,IVANHOE PUBLIC LIBRARY,401 N HAROLD,IVANHOE,LINCOLN,56142,M,5076941555,CE,NO,1066,0,27,081,2003,0,0
MN,MN0055,002,P0401,HERON LAKE PUBLIC LIBRARY,401 9TH STREET,HERON LAKE,JACKSON,56137,1440,5077932641,BR,NO,3200,0,27,063,2003,0,0
MN,MN0055,004,P0403,LAKEFIELD PUBLIC LIBRARY,410 MAIN STREET,LAKEFIELD,JACKSON,56150,0723,5076625782,BR,NO,3800,0,27,063,2003,0,0
MN,MN0055,005,P0402,JACKSON COUNTY LIBRARY (CENTRAL),311 THIRD STREET,JACKSON,JACKSON,56143,1606,5078474748,CE,NO,6200,0,27,063,2003,0,0
MN,MN0056,002,P0430,LAKE BENTON PUBLIC LIBRARY,112 W BENTON,LAKE BENTON,LINCOLN,56149,0377,5073684252,CE,NO,1740,0,27,081,2003,0,0
MN,MN0057,002,P0501,BALATON COMMUNITY LIBRARY,134 3RD STREET,BALATON,LYON,56115,0326,5077342034,BR,NO,615,0,27,083,2003,0,0
MN,MN0057,003,P0502,COTTONWOOD BRANCH LIBRARY,86 WEST MAIN STREET,COTTONWOOD,LYON,56229,M,5074236488,BR,NO,900,0,27,083,2003,0,0
MN,MN0057,004,P0503,MARSHALL LYON COUNTY LIBRARY,301 WEST LYON STREET,MARSHALL,LYON,56258,1391,5075377003,CE,NO,18926,0,27,083,2003,0,0
MN,MN0058,002,P0550,MORGAN PUBLIC LIBRARY,210 VERNON AVENUE,MORGAN,REDWOOD,56266,M,5072493153,CE,NO,1155,0,27,127,2003,0,0
MN,MN0059,002,P0600,MOUNTAIN LAKE PUBLIC LIBRARY,1054 4TH AVENUE,MOUNTAIN LAKE,COTTONWOOD,56159,1455,5074272506,CE,NO,4620,0,27,033,2003,0,0
MN,MN0060,002,P0701,ADRIAN LIBRARY,214 MAINE AV,ADRIAN,NOBLES,56110,0039,5074832541,BR,NO,1568,0,27,105,2003,0,0
MN,MN0060,003,P0703,NOBLES COUNTY LIBRARY (WORTHINGTON),407 12TH STREET,WORTHINGTON,NOBLES,56187,2411,5073722981,CE,NO,8000,0,27,105,2003,0,0
MN,MN0061,002,P0800,REDWOOD FALLS PUBLIC LIBRARY,509 SOUTH LINCOLN STREET,REDWOOD FALLS,REDWOOD,56283,1645,5076378650,CE,NO,14150,0,27,127,2003,0,0
MN,MN0062,002,P0900,ROCK COUNTY COMMUNITY LIBRARY,201 WEST MAIN,LUVERNE,ROCK,56156,1694,5072835040,CE,NO,8500,0,27,133,2003,0,0
MN,MN0063,002,P1000,SLAYTON PUBLIC LIBRARY,2451 BROADWAY AV,SLAYTON,MURRAY,56172,1100,5078368778,CE,NO,2772,0,27,101,2003,0,0
MN,MN0064,002,P1050,TYLER PUBLIC LIBRARY,230 TYLER STREET N,TYLER,LINCOLN,56178,0461,5072475556,CE,NO,1300,0,27,081,2003,0,0
MN,MN0065,002,P1100,WABASSO PUBLIC LIBRARY,1248 OAK ST,WABASSO,REDWOOD,56293,0190,5073425279,CE,NO,3264,0,27,127,2003,0,0
MN,MN0066,002,P1200,WESTBROOK PUBLIC LIBRARY,556 1ST AVENUE,WESTBROOK,COTTONWOOD,56183,1104,5072746174,CE,NO,1064,0,27,033,2003,0,0
MN,MN0067,002,P1300,WINDOM PUBLIC LIBRARY,904 4TH AVENUE,WINDOM,COTTONWOOD,56101,1639,5078316131,CE,NO,3588,0,27,033,2003,0,0
MN,MN0068,002,S0110,BOOKMOBILE #1,"2600 19TH ST., NW",ROCHESTER,OLMSTED,55901,0343,5072885513,BS,NO,-3,1,27,109,2003,0,0
MN,MN0069,002,S0200,ALBERT LEA PUBLIC LIBRARY,211 E CLARK ST,ALBERT LEA,FREEBORN,56007,2496,5073774350,CE,NO,14000,0,27,047,2003,0,0
MN,MN0070,007,S0301,AUSTIN (CENTRAL),323 FOURTH AVE NE,AUSTIN,MOWER,55912,3370,5074332391,CE,NO,26500,0,27,099,2003,0,0
MN,MN0071,002,S0350,CALEDONIA PUBLIC LIBRARY,231 E MAIN STREET,CALEDONIA,HOUSTON,55921,1321,5077252671,CE,NO,2976,0,27,055,2003,0,0
MN,MN0072,002,S0400,CANNON FALLS LIBRARY,306 W. MILL ST.,CANNON FALLS,GOODHUE,55009,2045,5072632804,CE,NO,5850,0,27,049,2003,0,0
MN,MN0073,002,S0500,CHATFIELD PUBLIC LIBRARY,314 S MAIN STREET,CHATFIELD,FILLMORE,55923,1284,5078673480,CE,NO,8100,0,27,045,2003,0,0
MN,MN0074,002,S0600,DODGE CENTER PUBLIC LIBRARY,13 1ST AVENUE NW,DODGE CENTER,DODGE,55927,9143,5073742275,CE,NO,3620,0,27,039,2003,0,0
MN,MN0075,002,S0700,FARIBAULT: BUCKHAM MEMORIAL LIBRARY,11 DIVISION STREET EAST,FARIBAULT,RICE,55021,6000,5073342089,CE,NO,19950,0,27,131,2003,0,0
MN,MN0076,002,S0800,HARMONY PUBLIC LIBRARY,225 3RD AV SW,HARMONY,FILLMORE,55939,0426,5078868133,CE,NO,4706,0,27,045,2003,0,0
MN,MN0077,002,S0825,HOKAH PUBLIC LIBRARY,57 MAIN,HOKAH,HOUSTON,55941,M,5078942665,CE,NC,1338,0,27,055,2003,0,0
MN,MN0078,002,S0850,KASSON PUBLIC LIBRARY,16 FIRST AVENUE NW,KASSON,DODGE,55944,1471,5076347615,CE,NO,2294,0,27,039,2003,0,0
MN,MN0079,002,S0900,KENYON PUBLIC LIBRARY,709 2ND STREET,KENYON,GOODHUE,55946,1339,5077896821,CE,NO,3300,0,27,049,2003,0,0
MN,MN0080,002,S0950,LA CRESCENT PUBLIC LIBRARY,321 MAIN STREET,LA CRESCENT,HOUSTON,55947,1158,5078954047,CE,NC,4800,0,27,055,2003,0,0
MN,MN0081,002,S1000,LAKE CITY PUBLIC LIBRARY,201 S HIGH STREET,LAKE CITY,WABASHA,55041,M,6513454013,CE,NO,4800,0,27,157,2003,0,0
MN,MN0082,002,S1050,LANESBORO PUBLIC LIBRARY,202 PARKWAY SOUTH,LANESBORO,FILLMORE,55949,0338,5074672649,CE,NO,2200,0,27,045,2003,0,0
MN,MN0083,002,S1100,MABEL PUBLIC LIBRARY,110 E NEWBURG,MABEL,FILLMORE,55954,0118,5074935336,CE,NO,1417,0,27,045,2003,0,0
MN,MN0084,004,S1201,BOOKMOBILE,210 WASHINGTON ST.,NORTHFIELD,RICE,55057,2069,5076456606,BS,NO,-3,1,27,131,2003,0,0
MN,MN0084,005,S1202,NORTHFIELD CENTRAL,210 WASHINGTON ST.,NORTHFIELD,RICE,55057,2069,5076456606,CE,NO,2600,0,27,131,2003,0,0
MN,MN0085,002,S1310,BLOOMING PRAIRIE PUBLIC LIBRARY,138 HIGHWAY AVE SOUTH,BLOOMING PRAIRIE,STEELE,55917,M,5075837750,BR,NO,3000,0,27,147,2003,0,0
MN,MN0085,003,S1320,OWATONNA PUBLIC LIBRARY,105 N ELM AVENUE,OWATONNA,STEELE,55060,7488,5074442460,CE,NO,25500,0,27,147,2003,0,0
MN,MN0086,002,S1400,PINE ISLAND: VAN HORN PUBLIC LIBRARY,115 SE 3RD STREET,PINE ISLAND,GOODHUE,55963,7519,5073568558,CE,NO,2236,0,27,049,2003,0,0
MN,MN0087,002,S1500,PLAINVIEW PUBLIC LIBRARY,345 1ST AVENUE NW,PLAINVIEW,WABASHA,55964,1295,5075343425,CE,NO,3500,0,27,157,2003,0,0
MN,MN0088,002,S1600,PRESTON PUBLIC LIBRARY,101 ST PAUL ST,PRESTON,FILLMORE,55965,8900,5077654511,CE,NO,3500,0,27,045,2003,0,0
MN,MN0089,002,S1700,RED WING PUBLIC LIBRARY,225 EAST AVENUE,RED WING,GOODHUE,55066,2298,6513853673,CE,NO,27196,0,27,049,2003,0,0
MN,MN0090,003,S1820,BOOKMOBILE,101 2ND STREET SE,ROCHESTER,OLMSTED,55904,3776,5072858018,BS,CC,-3,1,27,109,2003,0,0
MN,MN0090,004,S1810,ROCHESTER - MAIN,101 2ND STREET SE,ROCHESTER,OLMSTED,55904,3776,5072858000,CE,CC,12000,0,27,109,2003,0,0
MN,MN0091,002,S1900,RUSHFORD PUBLIC LIBRARY,101 MILL STREET N,RUSHFORD,FILLMORE,55971,9002,5078647600,CE,NO,1600,0,27,045,2003,0,0
MN,MN0092,002,S2000,ST. CHARLES PUBLIC LIBRARY,125 W. 11TH STREET,ST. CHARLES,WINONA,55972,1141,5079323227,CE,NO,3373,0,27,169,2003,0,0
MN,MN0093,002,S2100,SPRING VALLEY PUBLIC LIBRARY,201 S BROADWAY AVENUE,SPRING VALLEY,FILLMORE,55975,1301,5073462100,CE,NO,9052,0,27,045,2003,0,0
MN,MN0094,002,S2200,STEWARTVILLE PUBLIC LIBRARY,110 2ND STREET SE,STEWARTVILLE,OLMSTED,55976,1306,5075334902,CE,NC,4112,0,27,109,2003,0,0
MN,MN0095,002,S2300,WABASHA PUBLIC LIBRARY,168 ALLEGHANY AVE,WABASHA,WABASHA,55981,1286,6515653927,CE,NO,5500,0,27,157,2003,0,0
MN,MN0096,002,S2400,WEST CONCORD PUBLIC LIBRARY,180 E MAIN STREET,WEST CONCORD,DODGE,55985,0468,5075272031,CE,NO,1736,0,27,039,2003,0,0
MN,MN0097,002,S2500,WINONA PUBLIC LIBRARY,151 W FIFTH STREET,WINONA,WINONA,55987,3170,5074524582,CE,NO,12165,0,27,169,2003,0,0
MN,MN0098,002,S2600,ZUMBROTA PUBLIC LIBRARY,100 WEST AVE,ZUMBROTA,GOODHUE,55992,1546,5077325211,CE,NO,10400,0,27,049,2003,0,0
MN,MN0099,003,MN0099-003,COMFREY COMMUNITY LIBRARY,306 BROWN STREET W,COMFREY,BROWN,56019,1023,5078776600,CE,NO,2500,0,27,015,2003,0,0
MN,MN0100,002,T0215,HANSKA PUBLIC LIBRARY,200 EAST 2ND STREET,HANSKA,BROWN,56041,0082,5074396294,CE,NO,600,0,27,015,2003,0,0
MN,MN0101,002,T0220,NEW ULM PUBLIC LIBRARY,17 NORTH BROADWAY,NEW ULM,BROWN,56073,1786,5073542152,CE,NO,22000,0,27,015,2003,0,0
MN,MN0102,002,T0230,SLEEPY EYE: DYCKMAN FREE LIBRARY,345 WEST MAIN STREET,SLEEPY EYE,BROWN,56085,1331,5077947655,CE,NO,6325,0,27,015,2003,0,0
MN,MN0103,002,T0240,SPRINGFIELD PUBLIC LIBRARY,120 NORTH CASS AVENUE,SPRINGFIELD,BROWN,56087,1506,5077233510,CE,NO,8470,0,27,015,2003,0,0
MN,MN0104,007,MN0104-007,FARIBAULT COUNTY LIBRARY,120 S MAIN,BLUE EARTH,FARIBAULT,56013,0215,5075267182,CE,NO,540,0,27,043,2003,0,0
MN,MN0105,002,T0510,CEYLON BRANCH LIBRARY,108 WEST MAIN STREET,CEYLON,MARTIN,56121,0407,5076324496,BR,NO,800,0,27,091,2003,0,0
MN,MN0105,003,T0520,DUNNELL BRANCH LIBRARY,145 WEST WENBERG,DUNNELL,MARTIN,56127,0187,5076952152,BR,NO,245,0,27,091,2003,0,0
MN,MN0105,004,T0530,FAIRMONT (CENTRAL),110 NORTH PARK STREET,FAIRMONT,MARTIN,56031,2893,5072384207,CE,NO,27400,0,27,091,2003,0,0
MN,MN0105,006,T0550,SHERBURN BRANCH LIBRARY,27 N. MAIN ST.,SHERBURN,MARTIN,56171,1052,5077647611,BR,NO,920,0,27,091,2003,0,0
MN,MN0105,007,T0560,TRIMONT BRANCH LIBRARY,190 MAIN STREET WEST,TRIMONT,MARTIN,56176,0290,5076392571,BR,NO,648,0,27,091,2003,0,0
MN,MN0105,008,T0570,TRUMAN BRANCH LIBRARY,101 EAST CIRO STREET,TRUMAN,MARTIN,56088,0846,5077762717,BR,NO,1000,0,27,091,2003,0,0
MN,MN0105,009,T0580,WELCOME BRANCH LIBRARY,304 1ST STREET,WELCOME,MARTIN,56181,9742,5077288376,BR,NO,440,0,27,091,2003,0,0
MN,MN0106,006,T0605,LAKE CRYSTAL PUBLIC LIBRARY,100 ROBINSON STREET,LAKE CRYSTAL,BLUE EARTH,56055,2055,5077262726,BR,NO,1200,0,27,013,2003,0,0
MN,MN0106,007,T0606,BLUE EARTH COUNTY LIBRARY,100 EAST MAIN STREET,MANKATO,BLUE EARTH,56001,3501,5073871856,CE,NO,1200,0,27,013,2003,0,0
MN,MN0106,008,T0607,MAPLETON PUBLIC LIBRARY,104 1ST AVENUE,MAPLETON,BLUE EARTH,56065,M,5075243513,BR,NO,2450,0,27,013,2003,0,0
MN,MN0106,012,T0611,BOOKMOBILE,100 EAST MAIN STREET,MANKATO,BLUE EARTH,56001,3501,5073871856,BS,NO,-3,1,27,013,2003,0,0
MN,MN0107,002,T0655,JANESVILLE PUBLIC LIBRARY,102 W SECOND,JANESVILLE,WASECA,56048,0608,5072346605,BR,NO,1152,0,27,161,2003,0,0
MN,MN0107,003,T0660,LE CENTER PUBLIC LIBRARY,10 W TYRONE STREET,LE CENTER,LE SUEUR,56057,1298,5073576792,BR,NO,1500,0,27,079,2003,0,0
MN,MN0107,004,T0665,LE SUEUR PUBLIC LIBRARY,118 E FERRY STREET,LE SUEUR,LE SUEUR,56058,1906,5076652662,BR,NO,3700,0,27,079,2003,0,0
MN,MN0107,005,T0670,MONTGOMERY PUBLIC LIBRARY,201 W ASH AVENUE,MONTGOMERY,LE SUEUR,56069,1226,5073647615,BR,NO,1050,0,27,079,2003,0,0
MN,MN0107,006,T0675,NEW RICHLAND PUBLIC LIBRARY,129 S BROADWAY,NEW RICHLAND,WASECA,56072,0385,5074653708,BR,NO,900,0,27,161,2003,0,0
MN,MN0107,007,T0680,WASECA PUBLIC LIBRARY,408 N STATE ST,WASECA,WASECA,56093,2810,5078352910,CE,NO,10400,0,27,161,2003,0,0
MN,MN0107,008,T0685,WATERVILLE PUBLIC LIBRARY,210 E PAQUIN ST,WATERVILLE,LE SUEUR,56096,1471,5073628462,BR,NO,2300,0,27,079,2003,0,0
MN,MN0107,009,T0652,CLEVELAND PUBLIC LIBRARY,205 4TH STREET,CLEVELAND,LE SUEUR,56017,0309,5079312490,BR,NO,664,0,27,079,2003,0,0
MN,MN0107,010,T0653,ELYSIAN PUBLIC LIBRARY,106 WEST MAIN STREET,ELYSIAN,LE SUEUR,56028,4411,5072674411,BR,NO,1400,0,27,079,2003,0,0
MN,MN0107,012,T0658,KILKENNY PUBLIC LIBRARY,COMMUNITY BUILDING,KILKENNY,LE SUEUR,56052,M,5078352910,BR,NO,864,0,27,079,2003,0,0
MN,MN0107,013,T0678,WALDORF PUBLIC LIBRARY,BOX 166   CITY HALL,WALDORF,WASECA,56091,0166,5072392248,BR,NO,580,0,27,161,2003,0,0
MN,MN0108,002,T0710,BUTTERFIELD BRANCH LIBRARY,111 2ND STREET N.,BUTTERFIELD,WATONWAN,56120,9700,5079562361,BR,NO,2000,0,27,165,2003,0,0
MN,MN0108,003,T0720,DARFUR BRANCH LIBRARY,205 ADRIAN ST.,DARFUR,WATONWAN,56022,0191,5078775010,BR,NO,200,0,27,165,2003,0,0
MN,MN0108,004,T0730,LEWISVILLE BRANCH LIBRARY,PO BOX 314,LEWISVILLE,WATONWAN,56060,M,5074352781,BR,NO,1452,0,27,165,2003,0,0
MN,MN0108,005,T0740,MADELIA BRANCH LIBRARY,23 1ST STREET,MADELIA,WATONWAN,56062,1736,5076423511,BR,NO,4500,0,27,165,2003,0,0
MN,MN0108,006,T0750,ST. JAMES-WATONWAN COUNTY LIBRARY,511 2ND AV S,ST JAMES,WATONWAN,56081,1731,5073751278,CE,NO,4900,0,27,165,2003,0,0
MN,MN0109,002,V0101,BOOKMOBILE #1,204 N CASCADE,FERGUS FALLS,OTTER TAIL,56538,2209,2187935286,BS,NO,-3,1,27,111,2003,0,0
MN,MN0109,004,V0102,BOOKMOBILE #2,204 N. CASCADE,FERGUS FALLS,OTTER TAIL,56538,2209,2187935286,BS,NO,-3,1,27,111,2003,0,0
MN,MN0111,002,V0300,BROWNS VALLEY PUBLIC LIBRARY,15 3RD STREET S,BROWNS VALLEY,TRAVERSE,56219,M,3206952318,CE,NO,4410,0,27,155,2003,0,0
MN,MN0112,002,V0400,ELBOW LAKE: THORSON MEM LIBRARY,117 CENTRAL AVENUE,ELBOW LAKE,GRANT,56531,4206,2186856850,CE,NO,2822,0,27,051,2003,0,0
MN,MN0113,002,V0500,FERGUS FALLS PUBLIC LIBRARY,205 EAST HAMPDEN,FERGUS FALLS,OTTER TAIL,56537,2930,2187399387,CE,CC,12700,0,27,111,2003,0,0
MN,MN0114,002,V0600,GLENWOOD PUBLIC LIBRARY,108 SE FIRST AV,GLENWOOD,POPE,56334,1126,3206343375,CE,NO,6461,0,27,121,2003,0,0
MN,MN0115,002,V0700,HANCOCK COMMUNITY LIBRARY,662 6TH STREET,HANCOCK,STEVENS,56244,9422,3203925666,CE,NO,739,0,27,149,2003,0,0
MN,MN0116,002,V0800,MORRIS PUBLIC LIBRARY,102 E 6TH STREET,MORRIS,STEVENS,56267,1211,3205891634,CE,NO,10572,0,27,149,2003,0,0
MN,MN0117,002,V0900,NEW YORK MILLS PUBLIC LIBRARY,30 NORTH MAIN,NEW YORK MILLS,OTTER TAIL,56567,0279,2183852436,CE,NO,3310,0,27,111,2003,0,0
MN,MN0118,002,V0950,PELICAN RAPIDS PUBLIC LIBRARY,25 WEST MILL STREET,PELICAN RAPIDS,OTTER TAIL,56572,4228,2188637055,CE,NO,3100,0,27,111,2003,0,0
MN,MN0119,002,V1000,PERHAM AREA PUBLIC LIBRARY,225 2ND AV NE,PERHAM,OTTER TAIL,56573,1819,2183464892,CE,NO,8000,0,27,111,2003,0,0
MN,MN0120,002,V1100,WHEATON COMMUNITY LIBRARY,901 1ST AVENUE N,WHEATON,TRAVERSE,56296,1799,3205638487,CE,NO,5000,0,27,155,2003,0,0
MN,MN0121,002,X0030,CANBY PUBLIC LIBRARY,110 OSCAR AVENUE  N,CANBY,YELLOW MEDICINE,56220,1332,5072235738,CE,NO,3060,0,27,173,2003,0,0
MN,MN0122,002,X0050,EAST GRAND FORKS-CAMPBELL LIBRARY,915 22ND STREET NORTHWEST,EAST GRAND FORKS,POLK,56721,2911,2187739121,CE,NC,17400,0,27,119,2003,0,0
MN,MN0123,002,X0080,IRONTON PUBLIC LIBRARY,237 IRENE AVENUE,IRONTON,CROW WING,56455,M,2185465625,CE,NO,372,0,27,035,2003,0,0
MN,MN0124,002,P0450,LAMBERTON PUBLIC LIBRARY,101 E 2ND AVENUE,LAMBERTON,REDWOOD,56152,1047,5077527220,CE,NO,1158,0,27,127,2003,0,0
MN,MN0126,002,X0140,MINNEOTA PUBLIC LIBRARY,103  N JEFFERSON,MINNEOTA,LYON,56264,9643,5078725473,CE,NO,1250,0,27,083,2003,0,0
MN,MN0129,002,X0210,TAYLORS FALLS PUBLIC LIBRARY,473 BENCH STREET,TAYLORS FALLS,CHISAGO,55084,0915,6514656905,CE,NC,532,0,27,025,2003,0,0
MN,MN0130,002,P0511,TRACY PUBLIC LIBRARY,117 3RD ST.,TRACY,LYON,56175,1211,5076295548,CE,NO,6500,0,27,083,2003,0,0
MN,MN0131,002,X0060,HENDRICKS: SIVERSON PUBLIC LIBRARY,100 W GARFIELD,HENDRICKS,LINCOLN,56136,1001,5072753979,CE,NO,1632,0,27,081,2003,0,0
MN,MN0132,002,P0750,PIPESTONE COMMUNITY LIBRARY,400 2ND AVENUE SW,PIPESTONE,PIPESTONE,56164,1569,5078256714,CE,NO,10000,0,27,117,2003,0,0
MN,MN0133,002,X0040,CROSBY: JESSIE F. HALLETT MEMORIAL LIBRARY,101 1ST STREET SE,CROSBY,CROW WING,56441,1609,2185468005,CE,NO,9000,0,27,035,2003,0,0
MN,MN0137,002,V0350,DOUGLAS COUNTY LIBRARY,720 FILLMORE STREET,ALEXANDRIA,DOUGLAS,56308,1763,3207623014,CE,NO,20000,0,27,041,2003,0,0
MN,MN0138,002,X0035,CLARKFIELD PUBLIC LIBRARY,812 10TH AVENUE,CLARKFIELD,YELLOW MEDICINE,56223,0278,3206697651,CE,NO,1246,0,27,173,2003,0,0
MN,MN0145,002,K0100,BEMIDJI PUBLIC LIBRARY,509 AMERICA AVENUE,BEMIDJI,BELTRAMI,56601,3023,2187513963,BR,NO,13900,0,27,007,2003,0,0
MN,MN0145,003,K0200,BLACKDUCK PUBLIC LIBRARY,1ST STREET EAST,BLACKDUCK,BELTRAMI,56630,M,2188356600,BR,NO,2200,0,27,007,2003,0,0
MN,MN0145,004,K0300,BRAINERD PUBLIC LIBRARY,416 S 5TH STREET,BRAINERD,CROW WING,56401,3509,2188295574,BR,NO,17000,0,27,035,2003,0,0
MN,MN0145,005,K0400,CASS LAKE COMMUNITY LIBRARY,223 CEDAR,CASS LAKE,CASS,56633,0836,2183358865,BR,NO,2484,0,27,021,2003,0,0
MN,MN0145,006,K0500,LONGVILLE: MARGARET WELCH MEMORIAL LIBRARY,HIGHWAY 84 NORTH,LONGVILLE,CASS,56655,M,2183632710,BR,NO,1440,0,27,021,2003,0,0
MN,MN0145,007,K0550,PARK RAPIDS PUBLIC LIBRARY,210 W 1ST STREET,PARK RAPIDS,HUBBARD,56470,1505,2187324966,BR,NO,12000,0,27,057,2003,0,0
MN,MN0145,008,K0600,PINE RIVER PUBLIC LIBRARY,409 BARCLAY AV,PINE RIVER,CASS,56474,M,2185874639,BR,NO,1600,0,27,021,2003,0,0
MN,MN0145,009,K0700,WADENA PUBLIC LIBRARY,304 1ST STREET SW,WADENA,WADENA,56482,1460,2186312476,BR,NO,4010,0,27,159,2003,0,0
MN,MN0145,010,K0800,WALKER PUBLIC LIBRARY,207 4TH STREET,WALKER,CASS,56484,M,2185471019,BR,NO,5000,0,27,021,2003,0,0
MN,MN0145,011,K0250,BOOKMOBILE,310 2ND ST,PINE RIVER,CASS,56474,M,2185872171,BS,NO,-3,1,27,021,2003,0,0
MN,MN0152,002,P0010,BOOKMOBILE,290 S. LAKE STREET,WORTHINGTON,NOBLES,56187,1429,5073765803,BS,NO,-3,1,27,105,2003,0,0
MN,MN9010,001,T0350,WINNEBAGO:  MUIR LIBRARY,36 MAIN ST. N,WINNEBAGO,FARIBAULT,56098,2097,5078933196,CE,NO,1936,0,27,043,2003,0,0
MN,MN9011,001,T0340,WELLS PUBLIC LIBRARY,54 1ST STREET SW,WELLS,FARIBAULT,56097,1913,5075533702,CE,NO,4000,0,27,043,2003,0,0
MN,MN9012,001,T0320,ELMORE LIBRARY,302 E. WILLIS STREET,ELMORE,FARIBAULT,56027,3322,5079433150,CE,NO,595,0,27,043,2003,0,0
MN,MN9013,001,T0310,BLUE EARTH COMMUNITY LIBRARY,124 WEST 7TH STREET,BLUE EARTH,FARIBAULT,56013,1351,5075265012,CE,NO,6272,0,27,043,2003,0,0
MN,MN9024,001,MN9024-001,BROWNSDALE PUBLIC LIBRARY,103 E MAIN ST,BROWNSDALE,MOWER,55918,0302,5075679951,CE,NO,1600,0,27,099,2003,0,0
MN,MN9025,001,MN9025-001,GRAND MEADOW PUBLIC LIBRARY,121 S MAIN ST.,GRAND MEADOW,MOWER,55936,0535,5077545859,CE,NO,3264,0,27,099,2003,0,0
MN,MN9026,001,MN9026-001,LE ROY PUBLIC LIBRARY,605 N BROADWAY,LE ROY,MOWER,55951,0357,5073245641,CE,NO,1710,0,27,099,2003,0,0
MN,MN9027,001,MN9027-001,NORTH MANKATO TAYLOR LIBRARY,1001 BELGRADE AVE,NORTH MANKATO,NICOLLET,56003,3501,5073455120,CE,NO,4950,0,27,103,2003,0,0
MN,MN9028,001,MN9028-001,ST. PETER PUBLIC LIBRARY,101 W. NASSAU,ST PETER,NICOLLET,56082,2525,5079311228,CE,NO,16453,0,27,103,2003,0,0
MN,MN9030,001,MN9030-001,ARLINGTON BRANCH LIBRARY,321 W MAIN ST,ARLINGTON,SIBLEY,55307,0391,5079642490,BR,NO,2200,0,27,143,2003,0,0
MN,MN9030,002,MN9030-002,GAYLORD PUBLIC LIBRARY,332 MAIN AVE,GAYLORD,SIBLEY,55334,0077,5072372280,BR,NO,3375,0,27,143,2003,0,0
MN,MN9030,003,T0603,GIBBON PUBLIC LIBRARY,985 1ST AVE.,GIBBON,SIBLEY,55335,0138,5078346551,BR,NO,751,0,27,143,2003,0,0
MN,MN9030,004,T0604,HENDERSON PUBLIC LIBRARY,110 SOUTH 6TH STREET,HENDERSON,SIBLEY,56044,0404,5072483880,BR,NO,1220,0,27,143,2003,0,0
MN,MN9030,005,MN9030-005,WINTHROP PUBLIC LIBRARY,305 N. MAIN STREET,WINTHROP,SIBLEY,55396,M,5076475308,BR,NO,2323,0,27,143,2003,0,0
MN,MN9035,001,MN9035-001,SPRING GROVE PUBLIC LIBRARY,115 EAST MAIN STREET,SPRING GROVE,HOUSTON,55974,1442,5074985800,CE,NC,1200,0,27,055,2003,0,0
MN,MN9036,001,MN9036-001,HOUSTON PUBLIC LIBRARY,202 EAST CEDAR STREET,HOUSTON,HOUSTON,55943,0037,5078967323,CE,NC,2248,0,27,055,2003,0,0
MO,MO0001,002,MO0001-002,APPLETON CITY PUBLIC LIBRARY,105 WEST 4TH STREET,APPLETON CITY,ST CLAIR,64724,1401,6604765513,CE,NO,-1,0,29,185,2003,0,20
MO,MO0002,003,MO0002-003,BETHANY PUBLIC LIBRARY,1509 CENTRAL ST,BETHANY,HARRISON,64424,1905,6604258008,CE,NO,4000,0,29,081,2003,0,0
MO,MO0004,001,MO0004,GENEOLOGY BRANCH,317 W. 24 HIGHWAY,INDEPENDENCE,JACKSON,64050,2747,8162527228,BR,NC,-1,0,29,095,2003,0,20
MO,MO0004,003,MO0004-003,ANTIOCH BRANCH,6060 NORTH CHESTNUT,GLADSTONE,CLAY,64119,1847,8164541306,BR,NC,22783,0,29,047,2003,0,0
MO,MO0004,004,MO0004-004,BLUE SPRINGS SOUTH BRANCH,2220 SOUTH 7 HWY.,BLUE SPRINGS,JACKSON,64014,3957,8162293571,BR,NC,17896,0,29,095,2003,0,0
MO,MO0004,005,MO0004-005,BUCKNER BRANCH,19 EAST JEFFERSON,BUCKNER,JACKSON,64016,9713,8166503212,BR,NC,5518,0,29,095,2003,0,0
MO,MO0004,006,MO0004-006,CAMDEN POINT BRANCH,401 N.E. HARDESTY STREET,CAMDEN POINT,PLATTE,64018,0127,8162803384,BR,NC,3080,0,29,165,2003,0,0
MO,MO0004,007,MO0004-007,DEARBORN BRANCH,206 MAPLE LEAF AVENUE,DEARBORN,PLATTE,64439,9085,8164503502,BR,NC,3080,0,29,165,2003,0,0
MO,MO0004,008,MO0004-008,EDGERTON BRANCH,404 FRANK STREET,EDGERTON,PLATTE,64444,0109,8167903569,BR,NC,3013,0,29,165,2003,0,0
