LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31
1403,Butler Public Library,1 Ace Road,Butler,07405,1375,2018383262,7508,1,0,0,1,1,3.5,4.5,139040,7272,0,4695,151007,81439,9212,90651,21633,36336,148620,0,45484,1459,722,111,2352,40582,4680,52854,992,1341,17371,1122,ME,CI,SO,MORRIS,Y,1563,5442,-1,Y,Y,PE,6890,NJ0223,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1404,Library of the Chathams,214 Main Street,Chatham,07928,2411,2016350603,17627,1,0,0,6,6,5.1,11.1,795003,17240,0,108858,921101,461789,109197,570986,192718,115755,879459,0,80933,2232,1011,235,3244,214271,34216,171422,2801,1889,56987,5955,ME,MJ,SO,MORRIS,Y,18651,10684,-1,Y,Y,PE,16175,NJ0224,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1406,Chester Library,250 Route 24,Chester,07930,9624,9088797612,7330,1,0,0,1,1,5.4,6.4,317696,7055,0,21673,346424,171926,27484,199410,69839,60607,329856,9176,40798,1638,1438,153,3140,113637,3570,140199,1713,1287,66066,2741,ME,MJ,SO,MORRIS,Y,1780,9240,-1,Y,Y,PE,6726,NJ0225,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1408,Denville Public Library,Diamond Spring Road,Denville,07834,,2016276555,13936,1,0,0,4.4,4.4,8.2,12.6,525700,13588,0,41283,580571,320892,110194,431086,65288,52053,548427,6070,70462,2114,463,186,3010,126592,10561,124104,1708,2322,43312,3167,ME,CI,SO,MORRIS,Y,1853,8946,-1,Y,Y,PE,12788,NJ0226,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1409,Dover Free Public Library,32 E. Clinton St.,Dover,07801,3953,2013660172,14498,1,0,0,2,2,5.8,7.8,308461,18004,0,6119,332584,177420,22300,199720,42153,28496,270369,0,46416,819,255,129,3172,54028,4104,39566,1587,918,13608,1906,ME,CI,SO,MORRIS,Y,1000,6903,-1,Y,Y,PE,13304,NJ0227,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1410,East Hanover Public Library,415 Ridgedale Avenue,East Hanover,07936,1440,2014283075,10175,1,0,0,0,0,11.6,11.6,461502,9765,0,12734,484001,202290,72260,274550,114673,59900,449123,0,50348,3273,672,113,3213,60000,6200,71493,1739,978,33798,5932,ME,CI,SO,MORRIS,Y,8708,2596,-1,Y,Y,PE,9337,NJ0228,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1411,Florham Park Public Library,107 Ridgedale Avenue,Florham Park,07932,1707,2013772694,8817,1,0,0,2,2,5.8,7.8,480150,8383,0,10460,498993,196461,55400,251861,88882,139634,480377,0,39409,2177,565,181,3276,61342,3873,85470,1266,860,33844,1462,ME,CI,SO,MORRIS,Y,11018,6001,-1,Y,Y,PE,8091,NJ0229,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1412,Whippanong Library,1000 Route 10,Whippany,07981,1005,2014282460,11688,1,0,0,1.3,1.3,3.5,4.8,197234,4540,0,6730,208504,99205,10357,109562,31232,69844,210638,0,37561,2673,18,101,2723,52945,9200,55318,893,421,28140,6875,ME,NP,SO,MORRIS,Y,0,4606,-1,Y,Y,PE,10725,NJ0230,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1414,Jefferson Township Public Library,Weldon Road,Oak Ridge,07438,9511,2016976363,18277,1,0,0,1,1,3.9,4.9,191310,10695,0,7092,209097,105627,8128,113755,43098,22498,179351,0,61418,1574,0,123,2701,65000,7000,80970,2592,2627,36696,2004,ME,NP,SO,MORRIS,Y,0,5438,-1,Y,N,,16772,NJ0231,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1415,Kinnelon Public Library,Kinnelon Road,Kinnelon,07405,2393,2018381321,9025,1,0,0,2,2,10.3,12.3,437694,9999,500,31325,479518,251345,52551,303896,63196,74695,441787,0,62201,1073,1968,202,2798,94869,7974,78792,2254,3190,28565,12349,ME,CI,SO,MORRIS,Y,9765,6000,-1,Y,Y,PE,8282,NJ0232,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1416,Lincoln Park Public Library,12 Boonton Turnpike,Lincoln Park,07035,1741,2016948283,11085,1,0,0,1,1,7.6,8.6,217692,10800,0,6872,235364,139624,16378,156002,43781,37961,237744,4520,52747,663,836,113,2796,24025,4762,62821,953,984,20704,3127,ME,CI,SO,MORRIS,Y,1253,4738,-1,Y,Y,PE,10172,NJ0233,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1417,Madison Public Library,39 Keep Street,Madison,07940,2616,2013770722,15763,1,0,0,6.7,6.7,12.4,19.1,759636,18711,0,238770,1017117,544962,165208,710170,119418,143794,973382,0,111276,6939,842,445,3226,151142,35662,168399,2917,2206,66742,6571,ME,CI,SO,MORRIS,Y,11305,21395,-1,Y,Y,PE,14465,NJ0234,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1418,Mendham Free Public Library,10 Hilltop Road,Mendham,07945,1215,2015434152,4906,1,0,0,2,2,2,4,49075,1924,0,57189,108188,53131,3000,56131,21316,24742,102189,2300,41400,225,1250,76,2140,28080,3000,28803,172,245,13563,750,ME,NP,SO,MORRIS,Y,0,-1,-1,Y,Y,PE,4502,NJ0235,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1419,Mendham Township Public Library,Cherry Lane,Brookside,07926,9999,2015434018,4632,1,0,0,1,1,2.1,3.1,97000,2678,0,33622,133300,61097,5020,66117,33691,19438,119246,0,37204,2031,871,100,2364,24000,3500,71826,918,808,22611,525,ME,NP,SO,MORRIS,Y,0,3333,-1,Y,Y,PE,4251,NJ0236,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1421,Montville Twp. Public Library,356 Rte. 202,Montville,07045,9730,2013342333,18335,1,0,0,3,3,10.9,13.9,593132,15347,0,88341,696820,301663,51979,353642,100130,109036,562808,122074,76939,869,836,775,3068,165444,30000,122446,1200,1000,40682,4235,ME,CI,SO,MORRIS,Y,4179,3242,-1,Y,Y,PE,16825,NJ0237,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1422,Morristown/Township Joint Public Library,1 Miller Road,Morristown,07960,5234,2015386161,36598,1,0,1,14.5,14.5,14.5,29,1352625,35554,0,202495,1590674,871402,206200,1077602,243037,376340,1696979,103478,171828,6903,2873,437,4394,148765,50573,273694,4356,3135,121343,7941,ME,MJ,MO,MORRIS,Y,16842,36126,-1,Y,Y,PE,33584,NJ0238,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1423,Morris Plains Library,77 Glenbrook Road,Morris Plains,07950,2246,2015382599,5392,1,0,0,0,0,2.8,2.8,53000,2054,0,13817,68871,33052,0,33052,12741,26261,72054,0,20731,2019,147,63,2200,25000,3000,28496,169,673,7956,400,ME,NP,SO,MORRIS,Y,0,2300,-1,Y,Y,PE,4948,NJ0239,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1425,Mountain Lakes Free Public Library,3 Elm Road & Morris Avenue,Mountain Lakes,07046,1316,2013345095,4028,1,0,0,0,0,5.3,5.3,99700,4328,0,47985,152013,68892,6270,75162,23066,44523,142751,50,35671,2430,874,72,2666,22575,3050,50491,420,794,20017,1690,ME,NP,SO,MORRIS,Y,0,9519,-1,Y,Y,PE,3696,NJ0240,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1426,Mount Arlington Public Library,404 Howard Blvd.,Mount Arlington,07856,1131,2013981516,4112,1,0,0,0,0,3.7,3.7,106125,4285,0,1425,111835,65475,1310,66785,8501,34289,109575,0,19111,633,359,66,1984,14768,6162,17030,279,177,6303,449,ME,CI,SO,MORRIS,Y,184,7766,-1,Y,Y,PE,3773,NJ0241,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1427,Mount Olive Public Library,Wolfe Road,Lake Budd,07828,3899,2016918686,22034,1,0,0,2,2,9.5,11.5,579471,25123,0,27590,632184,267497,95881,363378,107610,83004,553992,0,67073,1697,2185,430,3129,240109,11336,246976,1869,2572,84386,3381,ME,CI,SO,MORRIS,Y,24510,7349,-1,Y,Y,PE,20219,NJ0242,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1429,Parsippany-Troy Hills Library,Box 5303,Parsippany,07054,0597,2018878907,51448,1,2,0,11.8,11.8,24.4,36.2,1416000,47690,0,85313,1549003,928313,201421,1129734,189341,202833,1521908,18690,246170,15809,2711,359,7683,372341,36943,475519,2145,4351,172836,14591,ME,CI,MO,MORRIS,Y,5707,13208,-1,Y,Y,PE,47211,NJ0243,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1430,LONG HILL TOWNSHIP PUBLIC LIBRARY,91 Central Avenue,Sterling,07980,1203,9086472088,7929,1,0,0,2.4,2.4,3.6,6,269918,7699,0,18038,295655,144861,13752,158613,55511,48916,263040,0,45489,1139,854,156,2952,52505,7425,80504,1063,3281,41385,2266,ME,CI,SO,MORRIS,Y,4859,10613,-1,Y,Y,PE,7276,NJ0244,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1431,Pequannock Township Public Library,530 Turnpike,Pompton Plains,07444,1744,2018357460,13548,1,0,0,3.9,3.9,10.8,14.7,500000,15162,0,19806,534968,332878,95474,428352,69575,43857,541784,59613,69557,2855,761,260,3090,67912,7791,129058,1842,2329,52397,4222,ME,CI,SO,MORRIS,Y,1223,7596,-1,Y,Y,PI,12432,NJ0245,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1432,Randolph Township Public Library,28 Calais Road,Randolph,07869,3607,2018953556,21972,1,0,0,3.3,3.3,8.8,12.1,587896,19649,0,33953,641498,311850,111000,422850,121305,103871,648026,0,79209,2562,1250,852,3060,145478,20920,203486,2501,1030,81079,7830,ME,CI,SO,MORRIS,Y,1399,3601,-1,Y,Y,PE,20162,NJ0246,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1434,Rockaway Public Library,82 E. Main Street,Rockaway,07866,3518,2016275709,6491,1,0,0,1,1,3.3,4.3,141176,6142,0,17032,164350,86592,10714,97306,26576,30468,154350,0,24743,295,392,100,2200,23905,12688,46199,580,933,22245,2169,ME,CI,SO,MORRIS,Y,200,7988,-1,Y,Y,PE,5956,NJ0247,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1435,Rockaway Township Public Library,61 Mount Hope Road,Rockaway,07866,1634,2016272344,20600,1,1,0,3,3,14.2,17.2,690000,19254,0,38564,747818,370963,116789,487752,112591,153926,754269,0,104863,4583,885,217,4016,100000,10000,296252,2371,1528,176763,14008,ME,CI,MO,MORRIS,Y,14003,12776,-1,Y,Y,PE,18903,NJ0248,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1436,Roxbury Township Public Library,103 Main Street,Succasunna,07876,1417,2015842400,21632,1,0,0,4,4,13.2,17.2,838767,24116,0,21305,884188,405448,169495,574943,123085,135821,833849,0,75335,1263,1219,214,3035,92000,13832,188942,1949,2836,77579,6895,ME,CI,SO,MORRIS,Y,8011,13402,-1,Y,Y,PE,19850,NJ0249,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1438,Washington Township Public Library,146 Schooleys Mountain Road,Long Valley,07853,9303,9088763596,16588,1,0,0,2.6,2.6,6.4,9,418781,15339,0,22239,456359,212925,45437,258362,64661,43899,366922,1395000,33795,1513,1103,153,2912,63117,5041,109223,843,2652,54147,3110,ME,CI,SO,MORRIS,Y,11163,9787,-1,Y,Y,PE,15222,NJ0250,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1439,Wharton Public Library,15 S. Main Street,Wharton,07885,1911,2013611333,5393,1,0,0,1,1,1.4,2.4,107950,5317,0,7236,120503,51550,15873,67423,18644,34691,120758,18748,32055,727,183,77,2037,41235,16346,20839,531,566,5495,3303,ME,CI,SO,MORRIS,Y,292,4605,-1,Y,Y,PE,4949,NJ0251,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1500,Ocean County Library,101 Washington St.,Toms River,08753,7625,9083496200,408171,1,18,1,78.2,78.2,198.6,276.8,12053821,386789,6955,563185,13010750,6957220,1861144,8818364,1855095,1798318,12471777,2710118,746126,44780,24167,2692,41786,2499020,662662,3185556,5499,4512,1014255,62209,ME,CO,MO,OCEAN,Y,105436,160559,-1,Y,Y,ST,374555,NJ0252,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1504,Beach Haven Public Library,Third & Beach Avenues,Beach Haven,08008,1788,2014927081,1436,1,0,0,0.1,0.1,2.4,2.5,102795,580,0,1970,105345,41453,10466,51919,10460,6275,68654,0,25263,0,0,58,1768,5300,925,26308,0,79,8369,622,ME,CI,SO,OCEAN,Y,0,0,-1,N,N,,1318,NJ0253,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1515,Lakewood Public Library,301 LEXINGTON AVENUE,Lakewood,08701,,9083631435,46909,1,0,0,4,4,21.5,25.5,963480,44316,0,75522,1083318,566817,236200,803017,140858,194340,1138215,1047727,133163,3578,2512,358,2230,162000,11831,194641,1191,450,87500,1980,ME,CI,SO,OCEAN,Y,7258,55200,-1,Y,N,,43046,NJ0254,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1601,Bloomingdale Public Library,101 Hamburg Turnpike,Bloomingdale,07403,1236,2018380077,7824,1,0,0,0,0,5.1,5.1,201357,7408,0,5705,214470,115380,25706,141086,37965,22174,201225,0,24369,619,262,141,2468,28338,2667,37370,9,776,16275,3542,ME,CI,SO,PASSAIC,Y,2456,9092,-1,Y,N,,7180,NJ0255,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1602,Clifton Public Library,292 Piaget Avenue,Clifton,07011,2521,2017725500,74002,1,1,0,7.6,7.6,23.7,31.3,1881500,89213,0,74500,2045213,1127087,357732,1484819,213985,349409,2048213,0,179797,1939,2749,557,5857,526968,67772,347321,29,363,113934,5946,ME,CI,MO,PASSAIC,Y,21717,91000,-1,Y,Y,ST,67907,NJ0256,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1603,Haledon Free Public Library,404 Morrissee Avenue,Haledon,07508,1314,2017903808,7203,1,0,0,0,0,3.4,3.4,118763,6838,0,5000,130601,71437,11475,82912,28333,10792,122037,0,16949,787,787,69,1719,12564,1185,25553,0,64,14018,995,ME,CI,SO,PASSAIC,Y,1200,2120,-1,Y,N,,6610,NJ0257,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1604,Louis Bay 2nd Library,345 Lafayette Avenue,Hawthorne,07506,2505,2014275745,18077,1,0,0,2,2,8.5,10.5,681268,17901,0,23791,722960,334635,126435,461070,92270,123891,677231,42730,86651,2791,5191,550,2948,179355,27229,177192,18,80,78287,6050,ME,CI,SO,PASSAIC,Y,15232,24068,-1,Y,Y,ST,16588,NJ0258,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1605,Little Falls Public Library,8 Warren Street,Little Falls,07424,2230,2012562784,11803,1,0,0,1,1,6.8,7.8,300155,11110,0,13102,324367,142151,36810,178961,71956,57388,308305,4921,50985,1350,288,173,2682,62972,6630,62620,10,359,20173,1902,ME,CI,SO,PASSAIC,Y,17088,5900,-1,Y,N,,10831,NJ0259,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1606,North Haledon Public Library,129 Overlook Avenue,North Haledon,07508,2533,2014276213,8118,1,0,0,1,1,3.7,4.7,178826,6286,0,17355,202467,110559,26687,137246,23080,39530,199856,0,25171,507,1552,60,1980,11570,1668,45013,53,264,19310,1521,ME,CI,SO,PASSAIC,Y,3128,5377,-1,Y,N,,7449,NJ0260,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1607,Passaic Public Library,195 Gregory Avenue,Passaic,07055,4805,2017790474,56042,1,1,1,7.7,7.7,17.2,24.9,1218768,68517,0,31160,1318445,794039,218381,1012420,154646,173703,1340769,56172,144429,4485,875,425,4118,131631,27619,131647,177,161,74960,18867,ME,CI,MO,PASSAIC,Y,0,31990,-1,Y,Y,ST,51426,NJ0261,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1608,Paterson Free Public Library,250 Broadway,Paterson,07501,2032,2018817038,138290,1,3,0,9.1,9.1,34,43.1,1765988,166322,96474,14926,2043710,1057458,409390,1466848,126815,417214,2010877,0,381537,518,1790,469,12924,69127,7606,71618,254,292,7736,3840,ME,CI,MO,PASSAIC,Y,0,-1,-1,N,Y,ST,126901,NJ0262,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1609,Emanuel Einstein Public Library,333 Wanaque Avenue,Pompton Lakes,07442,1826,2018350482,11003,1,0,0,1,1,5.2,6.2,214194,10368,0,9834,234396,141245,32673,173918,19163,39879,232960,0,36759,1289,0,104,2225,48048,9480,39764,8,47,19170,1125,ME,CI,SO,PASSAIC,Y,2558,17100,-1,Y,Y,ST,10097,NJ0263,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1611,Ringwood Public Library,145 Skylands Road,Ringwood,07456,2203,2019626256,13239,1,0,0,1,1,5.6,6.6,229028,12925,0,18670,260623,153594,33970,187564,36798,33156,257518,0,33726,3978,285,102,2603,46852,6552,49672,20,899,19678,3220,ME,NP,SO,PASSAIC,Y,3726,0,-1,N,N,,12149,NJ0264,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1612,Dwight D. Eisenhower Library,537 Totowa Road,Totowa Boro,07512,2069,2017903265,10378,1,0,0,1,1,7.5,8.5,382822,10012,0,10406,403240,162197,51130,213327,60373,73993,347693,0,42092,978,656,149,2240,16064,7657,29132,702,177,10283,781,ME,CI,SO,PASSAIC,Y,7414,12667,-1,Y,Y,PI,9523,NJ0265,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1613,Wanaque Public Library,616 Ringwood Avenue,Wanaque,07465,2012,2018394434,10128,1,0,0,1,1,5,6,198000,9553,0,15829,223382,121862,36266,158128,28782,28177,215087,9453,32126,576,764,76,2808,26000,8250,35545,0,104,13220,1424,ME,CI,SO,PASSAIC,Y,97,11431,-1,Y,Y,ST,9294,NJ0266,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1614,Wayne Public Library,475 Valley Road,Wayne,07470,3532,2016944272,50965,1,1,0,13,13,28.5,41.5,1757902,131280,0,65354,1954536,1042351,342000,1384351,300819,277982,1963152,0,204068,17585,3032,490,5792,231113,46065,341936,1478,959,164547,16453,ME,CI,MO,PASSAIC,Y,64486,72236,-1,Y,Y,ST,46768,NJ0267,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1615,West Milford Township Library,Union Valley Road,West Milford,07480,1303,2017282820,27936,1,0,0,5,5,6,11,600150,25017,0,25066,650233,293968,73887,367855,73003,122466,563324,6000,34613,1243,446,324,2899,105404,17343,143193,489,811,68370,3461,ME,CI,SO,PASSAIC,Y,10951,51030,-1,Y,Y,ST,25635,NJ0268,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1616,West Paterson Public Library,863 McBride Avenue,West Paterson,07424,2799,2013458120,11371,1,0,0,0.7,0.7,4.2,4.9,292334,8981,0,2958,304273,86595,20881,107476,38507,153141,299124,0,34304,1276,550,151,2408,33500,24000,25963,2,84,7891,655,ME,CI,SO,PASSAIC,Y,5631,650,-1,Y,N,,10435,NJ0269,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
1703,Elmer Public Library,116 S. Main St.,Elmer,08318,2233,6093582014,1555,1,0,0,0.2,0.2,0,0.2,1000,0,0,1596,2596,,,,4896,,15625,0,8946,0,0,15,1000,2500,400,4900,0,0,2500,125,NO,NP,SO,PASSAIC,Y,832,2695,-1,Y,N,,1427,NJ0270,NJ,34,96,02,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0
