LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
NH89172,Meriden Library,P.O. Box 128,Meriden,03770,0128,6034693252,2090,1,0,0,0,0.45,0,0.45,13994,0,0,3594,17588,,,,4730,,17683,0,12622,715,101,49,936,6760,1058,4056,4,71,1316,420,SP,CI,SO,SULLIVAN,1901,NH0081,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
NH89173,Plaistow Public Library,P.O. Box 186,Plaistow,03865,0186,6033826011,7269,1,0,0,0,2.87,0.42,3.29,115109,0,0,10411,125520,67920,16653,84573,19942,14375,118890,3263,24655,592,127,55,2877,28702,4990,37907,200,130,19127,736,SP,CI,SO,ROCKINGHAM,6613,NH0082,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89174,Pease Public Library,1 Russell Street,Plymouth,03264,1414,6035362616,6009,1,0,0,0,2.62,0.18,2.8,57369,0,0,11452,68821,46346,0,46346,4698,6325,57369,0,23571,121,10,95,1900,25740,8270,34168,213,574,13284,528,SP,CI,SO,GRAFTON,5467,NH0083,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89175,Portsmouth Public Library,8 Islington Street,Portsmouth,03801,4261,6034271540,22260,1,0,0,6.6,15.4,3.7,19.1,866050,0,0,59834,925884,489531,118238,607769,161864,159603,929236,0,101746,5390,779,400,3354,83062,27598,265279,921,980,77353,4085,SP,CI,SO,ROCKINGHAM,20252,NH0084,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0,, 7, 0, 0, 0, 0, 0, 0, 0
NH89177,Dudley-Tucker Library,P.O. Box 382,Raymond,03077,0382,6038952633,8791,1,0,0,0,0.93,1.25,2.18,65373,0,0,2995,68368,40237,9204,49441,12481,6270,68192,3500,12722,130,221,56,1852,23666,3306,39224,48,154,19058,239,SP,CI,SO,ROCKINGHAM,7998,NH0085,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89178,Richmond Public Library,19 Winchester Road,Richmond,03470,4207,6032396164,888,1,0,0,0,0.3,0,0.3,12875,0,0,3199,16074,,,,5247,,14925,0,9200,106,50,50,520,3515,606,7298,14,120,3238,203,SP,CI,SO,CHESHIRE,808,NH0086,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 1, 0, 5, 5, 0,10, 0
NH89179,Ingalls Memorial Library,"Box 224, Main Street",Rindge,03461,0224,6038993303,5030,1,0,0,0,1.3,0.15,1.45,41131,0,0,12078,53209,,,,10617,,50144,0,13802,302,436,60,1456,15115,4264,28276,158,119,12138,489,SP,CI,SO,CHESHIRE,4576,NH0087,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 2, 0, 0, 0, 0, 0, 0, 0
NH8918,Belmont Public Library,P.O. Box 308,Belmont,03220,0308,6032678331,5813,1,0,0,0,0.62,0.05,0.67,18600,0,0,196,18796,,,,3288,,17488,0,14000,0,110,19,1300,6200,400,12006,5,51,6301,150,NO,CI,SO,BELKNAP,5289,NH0088,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 1,, 0, 0, 0, 0, 0, 0, 0, 0
NH89180,Rochester Public Library,63 South Main Street,Rochester,03867,2707,6033321428,26662,1,0,0,3.62,8.54,1.88,10.42,291657,0,0,27180,318837,220964,0,220964,62393,35480,318837,0,56505,505,766,206,2963,22800,5348,134418,871,428,62141,4739,SP,CI,SO,STRAFFORD,24257,NH0089,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89181,East Rochester Public Library,"57 Main Street, P.O. Box 6006",East Rochester,03867,6006,6033328013,26662,1,0,0,0,0.15,0,0.15,3025,0,0,177,3202,,,,129,,2486,0,5650,18,3,12,312,952,52,2306,0,0,505,0,NO,CI,SO,STRAFFORD,24257,NH0090,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89182,Byron G. Merrill Library,                                 -1,Rumney,03266,9801,6037869520,1441,1,0,0,0,0.37,0.25,0.62,16875,0,0,634,17509,,,,2529,,15928,875,14452,300,400,30,624,8350,600,10492,5,7,3758,100,NO,CI,SO,GRAFTON,1311,NH0091,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89183,Rye Public Library,"P.O. Box 57, 581 Washington Road",Rye,03870,0057,6039648401,4581,1,0,0,2.5,4.32,0.43,4.75,175570,0,0,17713,193283,107537,16944,124481,46093,22155,192729,0,35000,220,450,100,2036,26800,2184,64294,297,457,25119,1250,SP,CI,SO,ROCKINGHAM,4168,NH0092,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89184,Kelley Library,234 Main Street,Salem,03079,3190,6038987064,25765,1,0,0,3.75,7.5,10.21,17.71,777064,0,0,42220,819284,449224,161911,611135,132093,75967,819195,0,97326,3465,3116,568,3536,96141,18737,305968,406,180,116121,3220,SP,CI,SO,ROCKINGHAM,23441,NH0093,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 5, 0, 0, 0, 0, 0, 0
NH89185,Salisbury Free Library,Route 4,Salisbury,03268,9314,6036482278,1066,1,0,0,0,0.26,0,0.26,7691,0,0,170,7861,,,,3850,,7685,0,5222,32,68,3,546,1560,260,4667,19,130,2143,124,SP,CI,SO,MERRIMACK,970,NH0094,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89186,Sanbornton Public Library,"P.O. BOX 88, MEETING HOUSE HILL",Sanbornton,03269,0088,6032868288,2141,1,0,0,0,0.77,0.75,1.52,38549,0,0,3108,41657,,,,5859,,40380,0,12300,70,134,37,1560,15600,2496,15936,37,96,10033,528,SP,CI,SO,BELKNAP,1948,NH0095,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89187,Sandown Public Library,P.O. Box 580,Sandown,03873,0580,6038873428,4097,1,0,0,0,0.58,0.87,1.45,37987,0,0,2916,40903,,,,9973,,40902,0,10142,96,122,63,1768,16767,2392,25426,82,403,14927,1995,SP,CI,SO,ROCKINGHAM,3727,NH0096,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89188,Samuel H. Wentworth Library,"MAIN STREET, BOX 146",Center Sandwich,03227,0146,6032846665,1059,1,0,0,0.55,1,0.15,1.15,0,0,2652,46937,49589,,,,12089,,53440,4025,17923,371,213,43,1105,5320,2496,22103,117,27,6849,352,SP,NP,SO,CARROLL,963,NH0097,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89189,Brown Library,636 Lafayette Road,Seabrook,03874,4210,6034742044,6454,1,0,0,1.37,3.2,0,3.2,2438472,0,0,3977,2442449,88563,13013,101576,15348,23187,140111,65000,14000,201,23,50,2176,16075,3562,23449,103,300,10229,1787,SP,CI,SO,ROCKINGHAM,5872,NH0098,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
NH8919,G.E.P. Dodge Library,P.O. Box 129,Bennington,03442,0129,6035886585,1233,1,0,0,0,0.62,0.3,0.92,12954,0,0,5765,18719,,,,5887,,21845,182,7438,102,11,29,1248,13000,936,14560,9,139,8476,6240,SP,CI,SO,HILLSBOROUGH,1122,NH0099,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89190,Somersworth Public Library,25 Main Street,Somersworth,03878,3198,6036924587,11190,1,0,0,1,2.87,1.24,4.11,173974,0,0,4775,178749,77332,22374,99706,31453,16049,147208,31975,32384,415,325,88,2568,52104,4160,59346,133,480,24175,2180,SP,CI,SO,STRAFFORD,10181,NH0101,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89192,South Hampton Free Public Library,31 Hilldale Avenue,South Hampton,03827,9410,6033947319,755,1,0,0,0,0.27,0.21,0.48,10980,0,0,445,11425,,,,3575,,11422,0,8330,26,0,20,663,2652,306,3664,4,16,2698,301,SP,CI,SO,ROCKINGHAM,687,NH0102,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89193,Libbie A. Cass Memorial Library,Box 89,Springfield,03284,0089,6037634381,790,1,0,0,0,0,0,0,26596,0,40000,15698,82294,,,,2488,,7149,77126,10675,135,103,5,624,2499,156,3336,11,14,1326,1390,SP,CI,SO,SULLIVAN,719,NH0103,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89194,Stark Public Library,"RR 1, Box 461",Groveton,03582,9748,6036362877,514,1,0,0,0,0.05,0,0.05,1300,0,0,12,1312,,,,280,,1290,0,575,0,0,1,100,200,249,200,0,0,100,85,NO,CI,SO,COOS,468,NH0104,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
NH89196,Stewartstown Public Library,P.O. BOX 360,West Stewartstown,03597,0360,6032463544,1063,1,0,0,0,0.15,0,0.15,3000,0,0,0,3000,,,,0,,1089,0,3600,29,0,0,310,425,8,581,0,0,320,0,NO,CI,SO,COOS,967,NH0105,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89197,Davis Memorial Library,"HCR 32, BOX 478",Stoddard,03464,9702,0000000000,615,1,0,0,0,0.07,0,0.07,2756,0,0,1117,3873,,,,1479,,2933,0,5263,0,7,9,156,468,52,1113,0,6,468,0,NO,CI,SO,CHESHIRE,560,NH0106,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 1, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89198,Hill Public Library,P.O. Box 130,Center Strafford,03815,0130,6036642800,3014,1,0,0,0.42,0.42,0.05,0.47,11106,0,0,769,11875,,,,3588,,12704,0,11406,81,51,12,988,7566,520,12847,1,13,7274,206,SP,CI,SO,STRAFFORD,2742,NH0107,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89199,Laura Johnson Memorial Library,"RFD # 1, BOX 440",NORTH STRATFORD,03590,9707,6036361805,943,1,0,0,0,0.1,0,0.1,1050,0,0,0,1050,,,,0,,791,0,3740,3,4,4,200,256,51,520,3,0,156,10,NO,CI,SO,COOS,858,NH0108,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 1, 0, 0, 0, 0, 0, 0
NH892,Haynes Memorial Library,"RFD # 1, Box 833",ALEXANDRIA,03222,9773,0000000000,1174,1,0,0,0,0,0,0,0,0,0,799,799,,,,0,,1242,0,7136,125,0,0,208,1040,40,1482,0,0,943,560,NO,NP,SO,GRAFTON,1068,NH0109,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH8920,Berlin Public Library,270 Main Street,Berlin,03570,2401,6037525210,11716,1,0,0,0,1.75,1.92,3.67,149002,0,0,0,149002,77796,24522,102318,16692,6192,125202,23800,38376,955,491,205,2730,67600,5700,63032,41,317,18814,2177,SP,CI,SO,COOS,10659,NH0110,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
NH89200,Stratford Public Library,P.O. Box 383,North Stratford,03590,0383,0000000000,943,1,0,0,0,0.1,0,0.1,1050,0,0,0,1050,,,,87,,1125,0,5108,0,0,0,416,624,0,828,6,0,217,0,NO,CI,SO,COOS,858,NH0111,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 1, 0, 0, 0, 0, 0, 0
NH89201,Wiggin Memorial Library,10 Bunker Hill Avenue,Stratham,03885,2403,6037724346,5035,1,0,0,0,1.5,1.4,2.9,68195,0,0,6886,75081,44416,2112,46528,26092,9194,81814,0,35985,1025,439,76,1872,37504,1710,46971,46,169,19694,765,SP,CI,SO,ROCKINGHAM,4581,NH0112,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89202,Richardson Memorial Library,                                 -1,Sugar Hill,03585,9802,6038237001,455,1,0,0,0,0.06,0.09,0.15,6000,0,0,1824,7824,,,,941,,4702,766,3105,0,33,3,-1,2235,220,2185,7,62,707,129,NO,CI,SO,GRAFTON,414,NH0113,NH,33,93,01,4, 0, 0, 0, 0, 1, 1,11,11, 3, 3, 3,11,11,99,99,99, 1,99,11,11, 1, 1, 5, 1,, 1, 5, 1, 5, 5, 8,10, 0
NH89203,Sullivan Public Library,P.O. Box 92,Sullivan,03445,0092,6038473458,709,1,0,0,0.08,0.25,0,0.25,5000,0,850,100,5950,,,,1200,,5400,1150,10510,26,11,10,520,1129,260,2850,0,33,1500,130,SP,CI,SO,CHESHIRE,645,NH0114,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89204,Abbott Library,P.O. Box 314,Sunapee,03782,0314,6037635513,2544,1,0,0,0,1.75,0.25,2,72931,0,0,9690,82621,,,,19571,,82680,0,17347,549,768,52,2028,18747,3169,35528,175,79,12528,369,SP,CI,SO,SULLIVAN,2315,NH0115,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
NH89205,Reed Free Library,8 Village Road,Surry,03431,8314,6033521761,677,1,0,0,0,0.25,0.02,0.27,10331,0,0,1837,12168,,,,404,,8592,0,8398,0,0,5,569,892,42,1205,1,2,431,0,NO,CI,SO,CHESHIRE,616,NH0116,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89207,Mt. Caesar Union Library,P.O. Box 8,East Swanzey,03446,0008,6033570456,6286,1,0,0,0,1,0.07,1.07,21000,0,0,5611,26611,,,,4271,,26014,0,16238,455,19,74,1599,9455,1050,15843,20,408,7097,554,SP,CI,SO,CHESHIRE,5719,NH0117,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89208,Stratton Free Library,Main Street,West Swanzey,03469,9998,6033529391,6286,1,0,0,0,1.26,1.74,3,7744,0,0,0,7744,3830,5,3835,1195,1984,7014,571,3650,28,236,14,-1,3218,3470,3736,152,407,1320,137,NO,CI,SO,CHESHIRE,5719,NH0118,NH,33,93,01,4, 0, 0, 0, 0, 1, 2,11,11, 3, 3, 3,11,11, 1,11, 1, 1, 1,11,11, 2, 2, 5, 2,, 2, 5, 2, 5, 5,10,10, 0
NH8921,Bethlehem Public Library,Box 250,Bethlehem,03574,0250,6038692409,2009,1,0,0,0,0.6,0,0.6,17400,0,0,1355,18755,,,,6028,,15745,0,13455,212,70,74,1196,9500,900,13659,89,240,3681,120,SP,CI,SO,GRAFTON,1828,NH0121,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89211,Mansfield Library,P.O. 210,Temple,03084,0210,6038783100,1212,1,0,0,0,0.55,0,0.55,17137,0,0,1900,19037,,,,4141,,20264,0,13019,37,47,41,1122,6188,208,8535,8,48,4858,243,SP,CI,SO,HILLSBOROUGH,1103,NH0122,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89212,Thornton Public Library,"RFD #1, BOX 275",Thornton,03223,9801,6037268981,1492,1,0,0,0,0.74,0,0.74,16101,0,0,4995,21096,,,,5045,,22137,0,7000,5,0,12,1324,8000,500,7649,11,41,4760,5460,SP,SP,SO,GRAFTON,1357,NH0123,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89213,Hall Memorial Library,18 Park Street,Northfield,03276,1514,6032868971,7583,1,0,0,0,0.69,0.71,1.4,42298,0,0,2798,45096,,,,9436,,45211,0,19614,790,62,44,2368,18616,2496,31159,72,169,14497,52,SP,CI,SO,MERRIMACK,6899,NH0124,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89214,Gay-Kimball Library,P.O. Box 837,Troy,03465,0837,6032427743,2075,1,0,0,0,1.03,0.03,1.06,25294,0,0,8710,34004,,,,7230,,33680,0,11000,375,212,38,1144,10764,925,22210,109,126,10740,480,SP,CI,SO,               -1,1888,NH0125,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89215,Tuftonboro Free Library,Box 73,Center Tuftonboro,03816,0073,6035694256,1820,1,0,0,0.62,1.12,0,1.12,25587,0,0,7251,32838,,,,7443,,29993,0,11971,165,300,40,1115,7119,406,15029,39,184,3994,830,SP,CI,SO,CARROLL,1656,NH0126,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89216,Unity Free Public Library,"HC 66, Box 176",Newport,03773,8401,6035433253,1351,1,0,0,0,0.3,0,0.3,5000,0,0,27,5027,,,,1283,,5001,0,2652,24,156,34,600,246,901,290,0,12,150,0,NO,CI,SO,SULLIVAN,1229,NH0127,NH,33,93,01,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 5, 0, 0, 0, 0, 0, 0
NH89217,Wakefield Library Association,P.O. 904,Sanbornville,03872,0904,0000000000,3029,1,0,0,0,0.07,0.05,0.12,3500,0,0,1093,4593,,,,467,,4765,0,13947,0,0,4,180,300,10,962,0,0,30,0,NO,CI,SO,CARROLL,2756,NH0128,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89218,"Gafney Library, Inc.",Box 517,Sanbornville,03872,0517,6035223401,3029,1,0,0,0,0.8,0,0.8,16170,0,0,7996,24166,,,,6187,,23298,0,13728,48,30,40,1144,12452,2336,17126,3,16,5511,493,SP,CI,SO,CARROLL,2756,NH0129,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89219,Union Village Library,P.O. Box 203,Union,03887,0203,0000000000,3029,1,0,0,0,0.15,0,0.15,5000,0,0,99,5099,,,,1781,,5506,0,5128,50,1,4,364,428,2,1618,0,0,991,42,NO,CI,SO,CARROLL,2756,NH0130,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH8922,Boscawen Public Library,P.O. Box 3242,Boscawen,03303,3242,6037962442,3561,1,1,0,0,0.37,0.1,0.47,12455,0,0,2082,14537,,,,4537,,12642,0,12837,3,7,42,780,4888,864,11294,0,80,5697,84,NO,CI,MO,MERRIMACK,3240,NH0131,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89220,Walpole Town Library,P.O. Box 487,Walpole,03608,0487,6037569806,3208,1,1,0,0.48,1.18,0.15,1.33,33000,0,0,9344,42344,,,,10893,,42344,0,34406,62,33,63,1508,14144,572,18459,24,75,5679,229,SP,CI,MO,CHESHIRE,2919,NH0132,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89221,Pillsbury Free Library,P.O. Box 299,Warner,03278,0299,6034562289,2315,1,0,0,0.45,1.45,0.41,1.86,51455,0,0,78775,130230,,,,8268,,53953,22289,14385,800,35,70,1200,8170,580,18337,95,313,8164,1325,SP,CI,SO,MERRIMACK,2106,NH0133,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89222,Joseph Patch Library,SOUTH MAIN STREET,Warren,03279,9716,6037649072,817,1,0,0,0,0.25,0,0.25,7840,0,0,558,8398,,,,1987,,8222,0,5341,17,0,23,510,2194,63,5097,5,200,1392,0,SP,CI,SO,GRAFTON,743,NH0134,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89223,Shedd Free Library,P.O. Box 288,Washington,03280,0288,6034953592,620,1,0,0,0.3,0.3,0.1,0.4,13000,0,0,7188,20188,,,,4144,,17470,0,6303,110,104,35,536,2444,104,5405,45,81,2448,143,SP,CI,SO,SULLIVAN,564,NH0135,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89224,Osceola Library,Box 367,Waterville Valley,03215,0367,0000000000,128,1,0,0,0,0,0,0,2953,0,0,1719,4672,,,,1257,,3107,0,4073,0,0,0,328,1040,104,2001,0,0,641,0,NO,CI,SO,GRAFTON,116,NH0136,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
NH89225,Weare Public Library,"9 EAST ROAD, P.O. BOX 227",Weare,03281,0227,6035292044,6299,1,0,0,0,1.95,0.1,2.05,74105,0,25200,36118,135423,35134,6974,42108,10070,7247,59425,64058,15440,122,28,36,1976,22100,3172,32040,16,319,16732,238,SP,CI,SO,HILLSBOROUGH,5731,NH0137,NH,33,93,01,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
