LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,C_FSCS,ELMATEXP,ELACCEXP,ELMATS,ELSVCACC,INETACC,INETUSE,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,CNTYFIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,IMP24,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32,IMP33,IMP34,IMP35,IMP36,IMP37
RF007,W. G. RHEA LIBRARY,P. O. BOX 456,PARIS,38242,0456,9016421702,29429,1,0,0,0,1,5,6,140079,0,0,14313,154392,86885,17772,104657,10735,35541,150933,15345,27922,473,1029,87,2704,70358,4935,77016,65,381,13042,1110,HQ,CO,SO,HENRY,Y,3327,9519,19,N,Y,PI,18364,TN0086,TN,47,079,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
RF008,OBION COUNTY PUBLIC LIBRARY,710 S. FIRST STREET,UNION CITY,38261,5097,9018859411,32413,1,0,0,1,1,5,6,221405,0,1800,11296,234501,112645,12715,125360,41990,48514,215864,0,69896,831,1058,168,2600,69368,2704,101272,214,244,27690,403,HQ,CO,SO,OBION,Y,2664,495,10,N,Y,PE,20226,TN0087,TN,47,131,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0
RF009,WEAKLEY COUNTY LIBRARY,110 CHURCH STREET,DRESDEN,38225,1400,9013642678,15849,1,0,0,0,1,2,3,79413,0,1800,1969,83182,57348,0,57348,5559,6424,69331,1876,15446,1349,1601,36,2262,29380,3327,50266,142,98,15689,1433,HQ,CO,SO,WEAKLEY,Y,1531,1265,25,N,Y,UK,9890,TN0088,TN,47,183,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0
RF010,C. E. WELDON PUBLIC LIBRARY,100 MAIN STREET,MARTIN,38237,2445,9015873148,16497,1,0,0,0,3,2,5,172651,0,0,34009,206660,97868,29373,127241,24436,47592,199269,2115,44944,811,2796,18,2210,83425,4936,130931,91,606,62360,1381,HQ,CO,SO,WEAKLEY,Y,1723,6856,8,Y,Y,PI,10295,TN0089,TN,47,183,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
RF021,REELFOOT REGION COMMUNITY SERVICES,P.O. BOX 168,MARTIN,38237,0168,9015872347,186303,1,4,1,2,5,5,10,45659,332465,48076,26355,452555,194850,34075,228925,43238,146532,418695,0,59342,751,2524,50,6240,16600,1237,87161,0,9,15460,1307,HQ,OT,MA,WEAKLEY,Y,3238,7748,50,N,Y,ST,116258,TN0090,TN,47,183,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40,40,40, 0, 0
SH001,CHESTER COUNTY LIBRARY,P. O. BOX 323,HENDERSON,38340,0323,9019894673,13703,1,0,0,0,1,0,1,21700,0,0,1842,23542,,,,2311,,23542,0,16682,73,152,0,1508,13500,2750,18647,30,55,6278,1050,HQ,CO,SO,CHESTER,Y,1346,3520,26,N,Y,ST,8551,TN0091,TN,47,023,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH002,DECATUR COUNTY LIBRARY,P.O. BOX 488,DECATURVILLE,38329,0488,9018523325,3128,1,0,0,0,1,0,1,18487,0,1800,2445,22732,,,,384,,22732,0,16350,61,385,27,1612,10920,55,26682,28,16,13598,385,HQ,CO,SO,DECATUR,Y,369,1273,11,N,Y,PI,1952,TN0092,TN,47,039,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH003,PARSONS PUBLIC LIBRARY,"300 KENTUCKY AVENUE, SOUTH",PARSONS,38363,1544,9018476988,7660,1,0,0,0,1,1,2,8500,0,0,2648,11148,,,,351,,13772,0,13476,401,648,11,1020,8765,512,25288,0,165,12155,553,HQ,CO,SO,DECATUR,Y,953,81,19,N,Y,ST,4780,TN0093,TN,47,039,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5,18, 5, 0, 0
SH004,BOLIVAR HARDEMAN COUNTY LIBRARY,213 NORTH WASHINGTON,BOLIVAR,38008,2020,9016583436,24184,1,0,0,0,1,3,4,76888,0,1800,5664,84352,54238,0,54238,14129,15985,84352,1800,39777,641,2710,40,2548,99528,80663,94114,65,57,21116,626,HQ,CO,SO,HARDEMAN,Y,2734,7823,33,N,Y,ST,15091,TN0094,TN,47,069,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH005,HARDIN COUNTY LIBRARY,1013 MAIN STREET,SAVANNAH,38372,1903,9019254314,24399,1,0,0,0,1,3,4,72869,0,1800,12538,87207,48737,0,48737,4395,31397,84529,200,27981,249,404,73,1976,58500,2310,62196,83,427,12409,2764,HQ,CO,SO,HARDIN,Y,2758,7892,34,N,Y,ST,15226,TN0095,TN,47,071,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH006,EVERETT HORN PUBLIC LIBRARY,702 WEST CHURCH STREET,LEXINGTON,38351,1713,9019683239,23245,1,0,0,0,1,3,4,18920,0,1800,22159,42879,42597,0,42597,2834,10428,55859,0,25538,394,199,0,2340,37850,1700,39710,19,100,19406,30,HQ,CO,SO,HENDERSON,Y,2344,8282,28,N,Y,ST,14505,TN0096,TN,47,077,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH007,JACK MCCONNICO MEMORIAL LIBRARY,225 OAKGROVE ROAD,SELMER,38375,1879,9016455571,16621,1,0,0,0,1,2,3,57135,0,1800,2143,61078,31544,2866,34410,7300,13800,55510,0,36775,1711,1111,68,2288,24782,2435,51305,0,63,12250,600,HQ,CO,SO,MCNAIRY,Y,1676,5922,20,N,Y,PI,10372,TN0097,TN,47,109,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH008,"IRVING, MEEK JR. PUBLIC LIBRARY",P. O. BOX 303,ADAMSVILLE,38310,0303,9016323572,6789,1,0,0,0,1,1,2,27548,0,0,0,27548,,,,2444,,27548,0,21449,502,729,48,2028,38153,1300,31842,41,33,10105,976,HQ,CO,SO,MCNAIRY,Y,845,1922,17,N,Y,ST,4237,TN0098,TN,47,109,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
SH009,JACKSON/MADISON COUNTY LIBRARY,433 EAST LAFAYETTE STREET,JACKSON,38301,6386,9014258600,83715,1,0,0,3,15,7,22,742008,0,0,41687,783695,410589,63802,474391,160533,146343,781267,22987,106563,3726,1230,325,3341,133000,17830,246830,346,249,107547,5428,HQ,CO,SO,MADISON,Y,10851,70,11,N,Y,PE,52240,TN0099,TN,47,113,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0
SH020,SHILOH REGION COMMUNITY SERVICES,573 OLD HICKORY BOULEVARD,JACKSON,38305,2901,9016680710,203444,1,3,1,0,1,6,7,20500,327249,40919,11707,400375,145224,27972,173196,124239,91359,388794,1800,28910,133,346,0,2600,9515,4,46327,0,2,6843,156,HQ,OT,MA,MADISON,Y,3536,8461,54,N,Y,ST,126954,TN0100,TN,47,113,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40,40,40, 0, 0
UC001,CLAY COUNTY PUBLIC LIBRARY,116 GUFFEY STREET,CELINA,38551,9802,6152433442,7230,1,0,0,0,1,2,3,23995,0,0,650,24645,17680,0,17680,500,650,18830,0,12581,127,399,15,3120,12232,2807,31596,5,0,12893,604,HQ,CO,SO,CLAY,Y,125,30,3,N,Y,PI,4512,TN0101,TN,47,027,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
UC004,CHARLES RALPH HOLLAND MEMORIAL LIBRARY,P. O. BOX 647,GAINESBORO,38562,0647,6152689190,9326,1,0,0,0,1,0,1,22933,0,0,3741,26674,,,,3500,,25355,0,14789,220,576,42,2080,12500,436,23702,0,296,7905,488,HQ,CO,SO,JACKSON,Y,1161,2472,104,N,Y,PI,5820,TN0102,TN,47,087,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
UC002,JUSTIN POTTER LIBRARY,101 SOUTH FIRST STREET,SMITHVILLE,37166,1706,6155974359,15290,1,2,0,0,3,0,3,55478,0,0,30550,86028,37969,0,37969,5745,27965,71679,54981,22159,481,799,60,4576,36883,1897,47338,2,121,16007,484,HQ,CO,MA,DEKALB,Y,1502,2395,29,N,Y,UK,9541,TN0103,TN,47,041,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0
UC005,MACON COUNTY PUBLIC LIBRARY,311 CHURCH STREET,LAFAYETTE,37083,1607,6156664340,16927,1,1,0,0,2,1,3,54165,0,0,7408,61573,37114,0,37114,1689,20431,59234,0,25837,448,695,40,3666,28060,2000,71420,0,194,18803,1511,HQ,CO,MA,MACON,Y,1707,6031,21,N,N,,10563,TN0105,TN,47,111,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
UC006,OVERTON COUNTY PUBLIC LIBRARY,225 EAST MAIN STREET,LIVINGSTON,38570,1959,6158231888,18309,1,0,0,0,1,1,2,31427,0,2100,14392,47919,,,,0,,49803,3060,16687,286,368,33,2080,17850,7075,41910,2,143,10235,881,HQ,CO,SO,OVERTON,Y,1846,6523,22,N,N,,11425,TN0106,TN,47,133,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
UC007,PICKETT COUNTY LIBRARY,SOUTH MAIN STREET,BYRDSTOWN,38549,2214,6158646281,4583,1,0,0,0,1,0,1,16267,0,2000,0,18267,,,,649,,15918,4000,7093,95,644,26,2080,9880,430,15114,4,21,1009,85,HQ,CO,SO,PICKETT,Y,570,1298,11,N,N,,2860,TN0107,TN,47,137,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
UC008,PUTNAM COUNTY LIBRARY,50 EAST BROAD STREET,COOKEVILLE,38501,3210,6155262416,57319,1,3,0,2,5,6,11,387032,0,0,82472,469504,242973,33422,276395,35732,124354,436481,20984,74142,2505,2874,140,3068,297505,11054,291415,5,557,136352,8031,HQ,CO,MO,PUTNAM,Y,7006,22235,63,N,N,,35768,TN0108,TN,47,141,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
UC009,SMITH COUNTY PUBLIC LIBRARY,215 NORTH MAIN STREET,CARTHAGE,37030,1539,6157351326,15536,1,1,0,0,2,1,3,31980,0,0,9539,41519,25742,0,25742,1192,12259,39193,0,29085,348,713,38,3354,33165,2774,75267,94,258,25870,1099,HQ,CO,MO,SMITH,Y,1526,3991,168,Y,Y,ST,9695,TN0109,TN,47,159,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
UC020,UPPER CUMBERLAND REGION COMMUNITY SERVICES,208 EAST MINNEAR STREET,COOKEVILLE,38501,3949,9315264016,160085,1,0,1,2,4,4,8,0,379068,42901,0,421969,215860,61334,277194,48950,87940,414084,0,36924,2110,3912,18,0,0,0,66136,0,0,0,0,HQ,OT,MA,PUTNAM,Y,2783,6659,43,N,Y,ST,99897,TN0110,TN,47,141,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40,40,40, 0, 0
WR001,CHEATHAM COUNTY PUBLIC LIBRARY,P.O. BOX 67,ASHLAND CITY,37015,0067,6157924828,19358,1,0,0,0,1,1,2,48391,0,1800,7335,57526,,,,5102,,55306,0,13508,86,256,33,2314,16276,1247,25576,81,181,12524,1050,HQ,CO,SO,CHEATHAM,Y,656,2451,3,Y,Y,PE,12080,TN0111,TN,47,021,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WR002,DICKSON COUNTY PUBLIC LIBRARY,305 EAST HUNT STREET,DICKSON,37055,2098,6154468293,38740,1,0,0,1,1,6,7,200541,0,1800,8436,210777,89912,0,89912,47027,46000,182939,0,49777,812,1548,129,2808,100666,4112,110318,29,504,39378,2785,HQ,CO,SO,DICKSON,Y,4107,11891,2,N,Y,PI,24175,TN0112,TN,47,043,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0
WR003,HOUSTON COUNTY PUBLIC LIBRARY,P.O. BOX 183,ERIN,37061,0183,6152893858,7579,1,0,0,0,1,1,2,43694,0,2000,2448,48142,,,,3500,,46679,2000,14412,40,190,14,2080,20124,3120,25101,37,248,8634,870,HQ,CO,SO,HOUSTON,Y,943,2146,9,N,Y,ST,4729,TN0113,TN,47,083,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
WR004,HUMPHREYS COUNTY PUBLIC LIBRARY,201 PAVO AVENUE,WAVERLY,37185,1529,6152962143,16532,1,0,0,0,1,6,7,97482,0,0,2000,99482,70687,0,70687,16695,12100,99482,0,34109,662,1020,52,2236,24001,2041,57460,54,58,14782,759,HQ,CO,SO,HUMPHREYS,Y,1495,5890,3,Y,Y,ST,10316,TN0114,TN,47,085,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0
WR005,CLARKSVILLE MONTGOMERY CO.PUB.LIBRARY,"350 PAGEANT LANE, SUITE 501",CLARKSVILLE,37040,0005,6156488826,123811,1,0,0,1,2,25,27,800000,0,0,205534,1005534,363798,83083,446881,147663,284198,878742,785811,84394,1566,3644,125,3432,282700,40782,381704,270,471,144162,25712,HQ,CO,SO,MONTGOMERY,Y,4765,13737,5,Y,Y,PE,77261,TN0115,TN,47,125,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WR006,GORHAM MACBANE PUBLIC LIBRARY,405 WHITE STREET,SPRINGFIELD,37172,2340,6153845123,38364,1,0,0,0,1,4,5,99250,0,1800,42404,143454,51118,19498,70616,8700,50265,129581,0,22758,407,682,64,2938,60325,4444,113350,113,91,40894,1687,HQ,CO,SO,ROBERTSON,Y,500,3564,40,Y,Y,PI,23940,TN0116,TN,47,147,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WR007,WHITE HOUSE INN LIBRARY,P.O. BOX 262,WHITE HOUSE,37188,0262,6156720239,9591,1,0,0,0,1,2,3,48037,0,1800,8500,58337,40550,0,40550,4766,13021,58337,1007,11738,207,301,40,2288,32300,2221,47350,73,89,20541,1843,HQ,CO,SO,ROBERTSON,Y,237,802,29,Y,Y,PI,5985,TN0117,TN,47,147,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WR008,STEWART COUNTY PUBLIC LIBRARY,226 LAKEVIEW DRIVE,DOVER,37058,3220,6152325839,10586,1,0,0,0,1,1,2,32416,0,1800,2926,37142,,,,1624,,36993,0,14537,213,328,18,1872,19397,781,28246,71,102,10466,1032,HQ,CO,SO,STEWART,Y,1318,2806,118,Y,Y,ST,6606,TN0118,TN,47,161,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0
WR009,EDWARD WARD CARMACK-SUMNER COUNTY,658 HARTSVILLE PIKE,GALLATIN,37066,2509,6154521722,35054,1,0,0,0,1,3,4,94988,0,1800,19884,116672,64377,0,64377,11000,41733,117110,0,31363,363,497,49,1820,46500,7457,57835,91,403,22680,2367,HQ,CO,SO,SUMNER,Y,2881,680,93,N,Y,ST,21875,TN0119,TN,47,165,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0
WR010,MARTIN CURTIS-HENDERSONVILLE PUB.LIB.,P.O. BOX 1094,HENDERSONVILLE,37077,1094,6158240656,57254,1,0,0,0,1,9,10,155523,0,1800,31872,189195,102886,0,102886,32725,57615,193226,0,34039,513,1148,133,1820,131791,8488,165046,43,184,57240,3010,HQ,CO,SO,SUMNER,Y,4,15544,63,Y,Y,PI,35728,TN0120,TN,47,165,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 5, 0, 0
WR011,ELMER HINTON MEMORIAL PUBLIC LIBRARY,301 PORTLAND BOULEVARD,PORTLAND,37148,1229,6153252279,17527,1,0,0,0,1,2,3,65790,0,1800,17834,85424,43490,0,43490,7300,20296,71086,0,22759,332,870,61,1820,25743,3222,44929,145,123,16619,1719,HQ,CO,SO,SUMNER,Y,235,8823,29,N,Y,PI,10937,TN0121,TN,47,165,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WR014,WARIOTO COMMUNITY SERVICE,P.O. BOX 886,CLARKSVILLE,37041,0886,9316459531,394296,1,0,1,1,1,6,7,0,367130,51083,0,418213,139742,29197,168939,173057,76217,418213,0,13285,69,352,41,0,0,0,52852,0,0,0,0,HQ,OT,MA,MONTGOMERY,Y,6854,7472,43,N,Y,ST,246050,TN0122,TN,47,125,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,40,40,40, 0, 0
WT001,ELIZABETHTON/CARTER CO. PUBLIC LIBRARY,201 N. SYCAMORE STREET,ELIZABETHTON,37643,2739,4235476360,52791,1,0,0,1,2,6,8,258106,0,0,6957,265063,146260,33033,179293,18323,52619,250235,7429,38956,391,416,83,2600,55000,5305,136855,38,399,48257,8293,HQ,CO,SO,CARTER,Y,5970,16998,100,N,Y,PE,32943,TN0123,TN,47,019,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 0, 0, 0
WT002,WASHINGTON COUNTY/JONESBOROUGH PUBLIC LIBRARY,200 SABIN DRIVE,JONESBOROUGH,37659,1306,4237531800,33482,1,1,0,2,2,6,8,220646,0,3600,20046,244292,138876,18237,157113,22991,35400,215504,7924,50756,657,892,106,5356,70584,12566,98037,365,203,35292,12465,HQ,CO,MA,WASHINGTON,Y,1400,300,40,N,Y,PE,20894,TN0124,TN,47,179,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WT003,SULLIVAN COUNTY PUBLIC LIBRARY,P. O. BOX 510,BLOUNTVILLE,37617,0510,4232792714,86870,1,4,0,0,7,2,9,301638,0,9900,7299,318837,192286,0,192286,61475,68190,321951,9000,90157,1522,1308,145,11388,79664,4654,164585,42,471,52021,1324,HQ,CO,MO,SULLIVAN,Y,5825,4150,90,Y,Y,PE,54209,TN0125,TN,47,163,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WT004,JOHNSON CITY PUBLIC LIBRARY,103 SOUTH ROAN STREET,JOHNSON CITY,37601,5721,4234344450,64995,1,0,0,5,6,15,21,724164,0,0,56909,781073,434515,86795,521310,106078,136023,763411,1575616,94272,2481,1396,291,3380,157099,17064,323939,650,361,128398,12567,HQ,CO,SO,WASHINGTON,Y,5893,2873,5,Y,Y,PE,40558,TN0126,TN,47,179,98,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
WT005,BRISTOL PUBLIC LIBRARY,701 GOODE STREET,"BRISTOL, VA",24201,4199,5406699444,24251,1,1,0,3,6,12,18,458495,0,3600,0,462095,360769,92237,453006,157006,104706,714718,26704,113141,2597,1976,308,4940,152190,21501,284932,22,317,74658,12860,HQ,CO,MO,SULLIVAN,Y,2230,9720,96,Y,Y,PE,15133,TN0127,TN,47,163,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 8, 0, 0, 0, 0, 0, 0
WT006,UNICOI COUNTY PUBLIC LIBRARY,113 SOUTH MAIN STREET,ERWIN,37650,1237,4237436533,16819,1,0,0,0,1,0,1,13100,0,1800,6163,21063,,,,1086,,22657,1800,13228,168,293,11,1716,14961,2144,23386,48,123,6286,964,HQ,CO,SO,UNICOI,Y,1696,5992,19,N,Y,PE,10495,TN0128,TN,47,171,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 5, 5, 0, 0, 0
WT007,GREENEVILLE-GREENE CO.PUB.LIBRARY,210 N. MAIN STREET,GREENEVILLE,37745,3816,4236385034,58095,1,0,0,1,2,2,4,102500,0,0,200000,302500,72924,16633,89557,24961,18338,132856,0,40708,302,498,76,1872,38064,4435,111915,214,307,30407,2367,HQ,CO,SO,GREENE,Y,13500,1500,16,Y,Y,PE,36253,TN0129,TN,47,059,98,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,10, 0, 0, 0, 0, 0, 0, 0
