LIBID,LIBNAME,ADDRESS,CITY,ZIP1,ZIP2,PHONE,POPU,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIAN,OTHPAID,TOTPEMP,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,TOTEXP,TOTEXPCOL,OTHOPEXP,TOTOPEXP1,CAPITAL,BKVOL,AUDIO,VIDEO,SUBSCRIPT,DUPLI,ATTEND,REFERENCE,TOTCIR,LOANTO,LOANFM,KIDCIRCL,KIDATTEND,C_RELATN,C_LEGBASE,C_ADMIN,CNTY,POPU_UNDUP,FSCSKEY,STABR,PUB_FIPS,YR,OBEREG,RSTATUS,IMP0,IMP1,IMP2,IMP3,IMP4,IMP5,IMP6,IMP7,IMP8,IMP9,IMP10,IMP11,IMP12,IMP13,IMP14,IMP15,IMP16,IMP17,IMP18,IMP19,IMP20,IMP21,IMP22,IMP23,FILLER,IMP25,IMP26,IMP27,IMP28,IMP29,IMP30,IMP31,IMP32
151,Miles City Public Library,1 South 10th,Miles City,59301,1498,4062321496,11697,1,0,0,0,6.4,0,6.4,201189,7095,0,0,208284,108155,41555,149710,17102,20768,187580,0,93297,2238,1178,152,1872,49660,9880,89647,1388,960,33697,1197,HQ,MJ,SO,CUSTER,11656,MT0050,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
152,Missoula Public Library,301 East Main,Missoula,59802,4799,4067212005,79687,1,2,0,3,18.6,1.5,20.1,673393,17229,21200,45064,756886,395858,96796,492654,126621,130194,749469,11374,165000,3100,500,336,4680,312000,30680,540282,2682,1136,194501,7000,HQ,CO,MO,MISSOULA,79410,MT0051,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
153,Moore Memorial Library,Box 125,Moore,59464,0125,4063742475,211,1,0,0,0,0.23,0,0.23,1905,583,0,888,3376,,,,1508,,4732,1364,6933,0,0,0,441,1560,156,2870,0,2,1457,25,ME,CI,SO,FERGUS,210,MT0052,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
154,Philipsburg Library,102 So. Sansome,Philipsburg,59858,  -1,4068593487,1605,1,0,0,0,0.28,0,0.28,12077,2576,0,2378,17031,,,,2495,,7775,0,4200,67,0,2,438,2600,104,2400,0,138,800,0,ME,CI,SO,GRANITE,1599,MT0053,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
155,Plains Public Library,108 West Railroad,Plains,59859,  -1,4068263101,992,1,0,0,0,0.75,0.05,0.8,27138,1960,0,1653,30751,,,,3947,,20424,0,13431,105,63,22,960,10400,1040,15518,36,569,5683,365,ME,CI,SO,SANDERS,989,MT0054,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
156,Sheridan County Library,100 West Laurel Ave.,Plentywood,59254,  -1,4067652317,4732,1,0,0,0,2.2,0,2.2,91958,4109,0,4329,100396,34489,5894,40383,22796,6453,69632,1934,21692,100,24,74,2562,13000,2600,25744,260,516,9289,600,ME,CO,SO,SHERIDAN,4716,MT0055,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
157,Polson City Library,2 First Avenue East,Polson,59860,0810,4068834003,8137,1,0,0,0,2.2,0.25,2.45,55895,2360,0,45857,104112,28392,4163,32555,12981,50320,95856,0,30000,396,210,63,1904,26000,3900,69800,25,679,21459,3281,ME,MJ,SO,LAKE,8109,MT0056,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
158,Red Lodge Carnegie Library,8th & Broadway,Red Lodge,59068,1068,4064461905,4314,1,0,0,0,1,0,1,31936,1092,0,150408,183436,,,,4563,,30863,335,15000,600,6,50,2024,10400,3120,29878,10,475,10000,250,ME,MJ,SO,CARBON,4299,MT0057,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
159,Ronan City Library,203 Main Street SW,Ronan,59864,2706,4066763682,5813,1,0,0,0,1.4,0,1.4,23654,2163,3000,2151,30968,,,,5869,,30764,3000,18783,191,36,26,1518,15600,1560,19426,4,295,5668,249,ME,MJ,SO,LAKE,5793,MT0058,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
160,Roundup Community Library,6th Ave. & 6th St. West,Roundup,59072,0717,4063231802,4106,1,0,0,0,1.65,0.25,1.9,15337,2302,0,527,18166,,,,2179,,13054,3337,23011,473,93,61,2113,40612,1184,26748,352,216,2139,1785,ME,CI,SO,MUSSELSHELL,4092,MT0059,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 2, 0, 0, 0, 0, 0, 0
161,Saint Ignatius Library,Box 309,Saint Ignatius,59865,  -1,4067452800,3720,1,0,0,0,0.18,0.2,0.38,7804,1977,0,633,10414,,,,2002,,6319,0,15084,90,130,8,1144,3120,1040,7464,0,0,5000,287,ME,CO,SO,LAKE,3707,MT0060,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
162,Daniels County Library,203 Timmons Street,Scobey,59263,0190,4064875502,2266,1,0,0,0,1.5,0,1.5,43206,1008,0,600,44814,,,,6875,,44813,0,15791,61,382,34,2200,23556,1737,21899,224,542,8405,1908,ME,CO,SO,DANIELS,2258,MT0061,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 1, 5, 0, 0, 0, 0, 0, 0
163,Toole County Library,229 Maple Ave.,Shelby,59474,  -1,4064345411,5046,1,1,0,0,1.18,0,1.18,64344,2044,0,1442,67830,,,,8100,,42607,0,18140,45,28,32,4544,6500,2600,19000,10,142,10319,450,ME,CO,MO,TOOLE,5028,MT0062,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
164,Sheridan Public Library,103 East Hamilton,Sheridan,59749,0417,4068425770,895,1,0,0,0,0.5,0,0.5,8925,862,1695,1900,13382,,,,4780,,13308,2147,6750,0,4,13,1248,4420,208,9513,0,186,2980,45,ME,MJ,SO,MADISON,892,MT0063,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
165,Sidney Public Library,121 Third Ave. NW,Sidney,59270,4098,4064821917,10716,1,0,0,0,4.3,0,4.3,84683,1844,5748,2799,95074,48529,9118,57647,11915,8179,77741,5435,24951,725,459,108,2100,20800,3120,47800,202,789,18133,506,ME,MJ,SO,RICHLAND,10679,MT0064,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
166,Judith Basin County Free Library,19 3 North,Stanford,59479,  -1,4065662389,2282,1,0,0,0,1.46,0,1.46,31293,885,1860,302,34340,,,,3400,,37562,0,23662,8,4,38,2210,7592,208,14901,0,60,6153,0,ME,CO,SO,JUDITH BASIN,2274,MT0065,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
167,NORTH VALLEY PUBLIC LIBRARY,208 Main Street,Stevensville,59870,  -1,4067775061,5588,1,0,0,0,0.75,0.5,1.25,30500,1984,0,1480,33964,,,,7500,,28236,0,39533,0,301,8,1560,26000,520,33456,0,85,4837,106,ME,SD,SO,RAVALLI,5569,MT0066,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
168,Mineral County Public Library,301 2nd Ave. East,Superior,59872,0430,4068224562,3315,1,2,0,0,1.03,0,1.03,78840,2027,2487,0,83354,,,,10095,,50275,28051,18022,0,47,48,1664,11128,2600,22182,10,17,5267,352,ME,CO,MO,MINERAL,3303,MT0067,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0,10, 0
169,Swan Lake Public Library,HWY 83,Swan Lake,59911,  -1,4068862086,1558,1,0,0,0,0.5,0,0.5,3032,1803,0,2083,6918,,,,2017,,7883,0,3833,40,129,3,520,780,52,1300,0,23,390,12,ME,CO,SO,LAKE,1553,MT0068,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
170,Prairie County Library,309 Garfield Ave.,Terry,59349,0275,4066375546,1383,1,0,0,0,0.5,0,0.5,24614,1413,0,1752,27779,,,,4044,,17052,0,11728,350,59,6,832,3588,1300,15808,81,225,6284,630,ME,CO,SO,PRAIRIE,1378,MT0069,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
171,Thompson Falls Public Library,4 Fulton Street,Thompson Falls,59873,0337,4068273557,1319,1,0,0,0,0.65,0,0.65,24509,2001,0,1392,27902,,,,5030,,21693,1132,16970,0,0,17,1310,4888,780,16335,62,130,5445,0,ME,CI,SO,SANDERS,1314,MT0070,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
172,Three Forks Community Library,121 Second Ave. East,Three Forks,59752,0175,4062853747,2478,1,0,0,0,0.63,0,0.63,27903,897,0,602,29402,,,,2300,,14927,3093,14225,0,9,20,884,5200,1300,14528,0,79,5451,304,ME,MJ,SO,GALLATIN,2469,MT0071,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10,10, 0
173,Broadwater County Library,515 Broadway,Townsend,59644,  -1,4062663672,3318,1,0,0,0,0.87,0,0.87,18583,1045,3000,490,23118,,,,3514,,16255,3000,17082,22,8,4,1225,7592,624,13631,0,373,5517,1599,ME,CO,SO,BROADWATER,3306,MT0072,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
174,Twin Bridges Public Library,206 South Main Street,Twin Bridges,59754,0246,4066845416,617,1,0,0,0,0.38,0,0.38,5150,800,0,7451,13401,,,,2258,,8490,1562,8612,18,17,13,1508,5824,1820,10246,15,365,5504,113,ME,MJ,SO,MADISON,615,MT0073,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
175,Valier Public Library,400 Teton Avenue,Valier,59486,0247,4062793366,1879,1,0,0,0,0.73,0.18,0.91,23556,1965,3000,0,28521,,,,4763,,26900,4294,6869,0,38,20,1040,4420,624,10659,0,187,4013,301,ME,MJ,SO,PONDERA,1872,MT0074,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0,10, 0, 0
176,Thompson-Hickman County Library,217 Idaho Street,Virginia City,59755,0128,4068435346,3461,1,0,0,0,0.36,0,0.36,24350,983,3000,800,29133,,,,3393,,16821,3000,8250,7,56,17,875,9100,2132,11422,3,73,4255,500,ME,MJ,SO,MADISON,3449,MT0075,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
177,West Yellowstone Public Library,220 Yellowstone Ave.,West Yellowstone,59758,1113,4066469358,2240,1,0,0,0,0.88,0,0.88,23181,900,0,4835,28916,,,,3493,,16165,0,13100,5,46,6,1194,4680,780,5400,0,147,2200,1000,ME,MJ,SO,GALLATIN,2232,MT0076,MT,30,94,07,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
178,Meagher County/City Library,105 West Hampton,White Sulphur Spr,59645,  -1,4065472250,1819,1,0,0,0,0.53,0,0.53,30694,1023,3000,5433,40150,,,,3187,,27582,1740,8333,74,12,23,1092,4940,780,8564,0,159,2159,175,ME,CO,SO,MEAGHER,1813,MT0077,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
179,John Gregory Library,110 1st West,Whitehall,59759,  -1,4062873763,3845,1,0,0,0,1.13,0,1.13,71292,1368,0,3000,75660,,,,6650,,37352,4000,14309,177,300,26,1447,12064,2080,25859,48,1046,8491,1300,ME,MJ,SO,JEFFERSON,3832,MT0078,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
180,Wibaux Public Library,112 South Wibaux,Wibaux,59353,0332,4067952452,1191,1,0,0,0,0.75,0,0.75,27328,1157,0,0,28485,,,,4800,,23510,3000,16000,0,40,4,782,8424,156,14800,41,480,4167,849,ME,CO,SO,WIBAUX,1187,MT0079,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
181,Petroleum County Community Library,E. Broadway,Winnett,59087,0188,4064292451,519,1,0,0,0,0.35,0.1,0.45,14861,724,3000,1163,19748,,,,1115,,16539,1450,5545,155,116,9,1560,2600,780,9530,2,0,6530,2100,ME,CO,SO,PETROLEUM,517,MT0080,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
183,Roosevelt County Library,220 2nd Ave. South,Wolf Point,59201,1599,4066532411,10999,1,4,0,0,5.31,0.05,5.36,189083,2605,2993,3258,197939,75694,15000,90694,23129,27059,140882,3000,56365,2362,45,85,3800,10400,1040,47869,505,226,16233,608,ME,MJ,MO,ROOSEVELT,10961,MT0082,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
125,Belt Public Library,70 Castner Street,Belt,59412,  -1,4062773621,1422,1,0,0,0,1,0,1,5866,1622,0,53,7541,,,,1956,,7822,0,6333,0,5,8,1040,7800,208,7800,0,5,4200,0,ME,CI,SO,CASCADE,1417,MT0083,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
142,LAURIE HILL LIBRARY,P.O. BOX B,HERON,59844,  -1,,235,1,0,0,0,0.15,0,0.15,0,1644,0,2304,3948,,,,1500,,2965,0,4900,2,8,0,300,2600,260,3750,10,35,1575,60,ME,CI,SO,SANDERS,234,MT0084,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
182,JOLIET SCHOOL/PUBLIC LIBRARY,DRAWER G,JOLIET,59041,  -1,4069626541,1847,1,0,0,0,2.26,0,2.26,39081,557,0,375,40013,30538,798,31336,6322,2447,40105,1000,8500,0,40,92,1842,18200,2184,9200,0,740,5700,160,ME,SP,SO,CARBON,1841,MT0801,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
101,HEARST FREE LIBRARY,401 MAIN STREET,ANACONDA,59711,  -1,4065635408,10278,1,0,0,0.9,1.7,0.08,1.78,74606,1466,0,4321,80393,,,,15739,,73888,0,49572,156,156,76,2088,24960,15704,25884,0,117,7177,100,ME,MJ,SO,DEER LODGE,10242,MT0802,MT,30,94,07,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,99,99,99, 0,99, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-ALBEMARLE,Albemarle Regional Library,"P.O. BOX 68, TRYON STREET",Winton,27986,0068,9193587832,73014,0,7,2,1,10,9,19,285727,357593,8214,36978,688512,304143,68237,372380,113837,121921,608138,230472,216088,3062,2413,94,14092,96270,37895,219126,10,414,92722,8034,NO,MJ,MA,"BERTIE, HERTFORD",73014,NC0001,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-APPALACHIAN,APPALACHIAN REGIONAL LIBRARY,913 C STREET,NORTH WILKESBORO,28659,4199,9198382818,118554,0,5,0,5.5,11.5,19.5,31,506465,301212,75718,77085,960480,537935,116077,654012,173064,118024,945100,23761,166707,2986,0,200,15132,277949,11033,578926,745,1034,244685,23388,NO,MJ,MA,"ASHE, WATAUGA",118554,NC0002,NC,37,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 7, 0, 0, 0, 0, 0, 0, 0
R-AVERY-MITCHELL,Avery-Mitchell-Yancey Regional Library,P.O. BOX 310,BURNSVILLE,28714,0310,7046824476,44719,0,4,1,0,9,5,14,153469,233700,4999,104166,496334,252039,44726,296765,67915,112742,477422,2629,162985,4552,1391,135,4160,128199,25755,324679,0,904,69931,8522,NO,MJ,MA,"AVERY, MITCHELL",44719,NC0003,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-BHM,BHM Regional Library,158 North Market Street,Washington,27889,4948,9199466401,63697,1,8,2,1,5.77,11.4,17.17,222267,250536,7187,69620,549610,283476,63014,346490,80088,110430,537008,27903,113478,1117,686,124,13156,88056,5553,198819,4,261,57801,5362,NO,MJ,MO,"BEAUFORT, HYDE",63697,NC0004,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-CENTRAL N. C.,Central North Carolina Regional Library,342 South Spring Street,Burlington,27215,5863,9192272096,146972,0,7,1,8,8,24.83,32.83,1005110,252084,16247,71383,1344824,660559,155613,816172,315415,116440,1248027,80009,193708,4030,2209,327,17056,546657,61161,734252,393,1306,288873,20943,NO,MJ,MA,"ALAMANCE, CHATHAM",146972,NC0005,NC,37,94,05,2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 8, 0, 0
R-CRAVEN-PAMLICO,Craven-Pamlico-Carteret Regional Library,400 Johnson Street,New Bern,28560,4098,9196382128,145541,0,8,2,4,10,33.45,43.45,999939,310239,16090,129380,1455648,739926,187245,927171,107627,250770,1285568,50403,172705,1429,860,278,18980,500219,83749,516084,9,2186,115279,31048,NO,MJ,MO,"CARTERET, CRAVEN",145541,NC0006,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-EAST ALBEMARLE,East Albemarle Regional Library,205 East Main Street,Elizabeth City,27909,4423,9193352511,73684,0,5,3,0,4,21.53,25.53,538795,294456,8185,64029,905465,491121,147306,638427,116779,130027,885233,17014,143845,2294,1194,270,14040,213021,23090,340796,5,483,96617,10442,NO,MJ,MA,"CURRITUCK, DARE",73684,NC0007,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-FONTANA,Fontana Regional Library,P. O. Box 460,Bryson City,28713,0460,7044882382,61613,0,4,1,4,4,23.5,27.5,453819,247776,10625,70935,783155,456683,94428,551111,101724,82867,735702,5797,173517,5350,1409,532,13052,312119,35867,424973,0,213,120635,16885,NO,MJ,MA,"JACKSON, MACON",61613,NC0008,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-GASTON-LINCOLN,Gaston-Lincoln Regional Library,1555 East Garrison Boulevard,Gastonia,28054,4597,7048682167,225412,0,10,1,10,12,54.9,66.9,2238618,323196,28292,1273,2591379,1279396,315591,1594987,470987,418614,2484588,14058,508582,14673,2887,759,29744,746056,192238,1243188,30,1202,370074,65258,NO,MJ,MA,"GASTON, LINCOLN",225412,NC0009,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-HYCONEECHEE,Hyconeechee Regional Library,P.O. BOX 8181,HILLSBOROUGH,27278,8181,9196946241,109125,0,3,2,5,7,15,22,625150,269148,13493,23906,931697,482039,99156,581195,216621,127211,925027,20261,112922,1264,1551,505,11336,291011,29598,378983,1370,2202,143180,9737,NO,MJ,MA,"CASWELL, ORANGE",109125,NC0010,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-NANTAHALA,Nantahala Regional Library,101 A Blumenthal Street,Murphy,28906,3096,7048372025,34521,0,4,1,3.88,6.81,20.31,27.12,342873,225432,105154,13877,687336,427174,122613,549787,58066,82290,690143,13170,103581,1924,1527,341,14664,171706,25938,249707,195,634,59804,7412,NO,MJ,MA,"CHEROKEE, CLAY",34521,NC0011,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-NEUSE,Neuse Regional Library,510 N. Queen Street,Kinston,28501,4999,9195277066,82072,0,8,0,6,10,30.5,40.5,720849,268476,11108,341543,1341976,638709,101274,739983,328011,244401,1312395,37196,181168,7278,5555,319,16952,694323,71212,856226,142,813,183746,27774,NO,MJ,MA,"GREENE, JONES",82072,NC0012,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-NORTHWESTERN,Northwestern Regional Library,111 N. Front Street,Elkin,28621,3398,9198354894,141035,0,12,1,4.8,14.5,28.15,42.65,947588,355332,15371,104639,1422930,763113,189116,952229,224103,238925,1415257,9560,267649,0,0,340,27612,890470,82000,545816,20,2049,211301,64055,NO,MJ,MA,"ALLEGHANY, STOKES",141035,NC0013,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-PETTIGREW,Pettigrew Regional Library,P. O. Box 906,Plymouth,27962,0906,9197932875,41806,0,4,1,3.4,4.3,13.5,17.8,280274,277188,5179,30603,593244,346600,70632,417232,82386,88603,588221,1145,121050,528,1547,267,11128,113125,30109,199260,16,338,55957,18477,NO,MJ,MA,"CHOWAB, TYRRELL",41806,NC0014,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
R-SANDHILL,Sandhill Regional Library System,412 East Franklin Street,Rockingham,28379,3607,9199973388,164078,0,13,2,6.64,6.64,31.59,38.23,878170,429756,18225,74392,1400543,721089,193452,914541,188853,270587,1373981,43786,293879,3405,2034,527,26520,298934,83195,431195,1032,2064,179912,81837,NO,MJ,MA,"ANSON, HOKE",164078,NC0015,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
C-ALEXANDER,Alexander County Library,115 First Avenue SW,Taylorsville,28681,2639,7046324058,27544,1,0,1,1,2,5.25,7.25,139027,70800,3110,13338,226275,116289,29055,145344,43335,29496,218175,8099,50740,1873,1514,154,3484,56716,11652,96706,0,247,36105,2673,NO,CO,MO,ALEXANDER,27544,NC0016,NC,37,94,05,1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,, 0, 0, 0, 0, 0, 0, 0, 0
